200 200
1 125 5454.490000
1 126 4799.070000
1 127 5126.130000
1 128 5075.840000
1 129 5177.280000
1 130 5466.560000
1 131 5048.970000
1 132 5192.610000
1 133 5780.790000
1 134 5477.420000
1 135 5393.300000
1 136 4991.970000
1 137 5268.070000
1 138 5048.650000
1 139 5061.800000
1 140 5266.520000
1 141 5067.190000
1 142 5123.150000
1 143 4824.500000
1 144 5109.360000
1 145 5108.100000
1 146 5215.820000
1 147 5221.040000
1 148 5208.650000
1 149 5199.450000
1 150 5256.420000
1 151 5408.950000
1 152 5107.430000
1 153 5040.690000
1 154 4810.230000
1 155 5582.520000
1 156 5457.320000
1 157 5243.840000
1 158 4890.890000
1 159 5576.200000
1 160 5618.960000
1 161 5665.490000
1 162 5300.520000
1 163 5137.850000
1 164 5076.230000
1 165 5634.260000
1 166 5497.400000
1 167 5397.620000
1 168 4894.380000
1 169 5143.090000
1 170 5019.810000
1 171 4704.820000
1 172 5275.350000
1 173 5328.990000
1 174 5213.740000
1 175 5495.580000
1 176 4967.760000
1 177 5370.930000
1 178 5445.690000
1 179 5144.930000
1 180 5447.160000
1 181 5178.230000
1 182 5054.650000
1 183 5319.300000
1 184 4830.400000
1 185 5079.830000
1 186 5715.360000
1 187 5245.330000
1 188 5401.710000
1 189 5197.310000
1 190 5623.340000
1 191 5247.400000
1 192 5174.650000
1 193 5210.710000
1 194 5256.650000
1 195 4722.000000
1 196 5323.410000
1 197 5490.630000
1 198 5415.530000
1 199 5148.210000
1 200 5669.660000
2 1 5376.350000
2 2 5197.390000
2 3 5036.120000
2 4 4600.970000
2 5 5016.400000
2 6 5097.440000
2 7 4980.900000
2 8 5012.560000
2 9 5015.820000
2 10 5234.320000
2 11 5008.920000
2 12 5038.940000
2 13 5019.370000
2 14 4975.930000
2 15 5389.920000
2 16 5453.670000
2 17 5027.200000
2 18 4883.330000
2 19 5225.880000
2 20 5465.610000
2 21 5047.570000
2 22 4818.630000
2 23 5144.750000
2 24 5309.190000
2 25 5122.240000
2 26 5254.670000
2 27 4986.810000
2 28 5192.370000
2 29 5051.600000
2 30 5414.150000
2 31 4779.850000
2 32 5011.370000
2 33 4959.190000
2 34 5089.310000
2 35 5199.330000
2 36 4746.990000
2 37 4824.340000
2 38 5187.290000
2 39 5054.620000
2 40 5145.190000
2 41 5198.440000
2 42 5248.640000
2 43 5012.440000
2 44 4768.780000
2 45 4650.660000
2 46 5085.850000
2 47 5309.920000
2 48 4854.910000
2 49 5116.820000
2 50 5199.220000
2 51 5292.770000
2 52 4775.630000
2 53 5212.730000
2 54 4621.050000
2 55 5306.550000
2 56 4941.200000
2 57 5324.240000
2 58 5253.190000
2 59 5377.790000
2 60 5210.820000
2 61 5029.910000
2 62 4826.040000
2 63 4953.780000
2 64 5590.360000
2 65 5284.400000
2 66 4819.270000
2 67 4823.640000
2 68 5121.890000
2 69 4969.700000
2 70 5287.850000
2 71 5175.140000
2 72 5204.690000
2 73 5210.920000
2 74 5536.320000
2 75 5017.640000
2 76 5630.970000
2 77 5105.850000
2 78 5263.960000
2 79 4434.210000
2 80 5110.150000
2 81 4902.330000
2 82 5069.260000
2 83 5285.830000
2 84 5005.840000
2 85 4902.050000
2 86 4820.120000
2 87 5193.190000
2 88 4548.350000
2 89 5108.310000
2 90 4940.940000
2 91 5359.840000
2 92 5353.320000
2 93 5181.980000
2 94 4928.050000
2 95 5025.040000
2 96 5054.960000
2 97 4770.120000
2 98 5343.070000
2 99 5298.440000
2 100 5138.170000
2 101 5330.210000
2 102 5050.420000
2 103 4919.640000
2 104 5156.470000
2 105 4558.210000
2 106 4806.930000
2 107 4902.550000
2 108 4870.190000
2 109 5115.310000
2 110 5531.330000
2 111 5307.770000
2 112 4896.210000
2 113 5073.830000
2 114 5096.820000
2 115 5070.770000
2 116 4867.620000
2 117 4951.530000
2 118 5072.300000
2 119 5397.570000
2 120 5025.540000
2 121 5056.390000
2 122 5000.130000
2 123 5241.620000
2 124 5019.530000
2 125 5417.280000
2 126 4570.500000
2 127 5265.880000
2 128 4869.420000
2 129 4967.780000
2 130 5003.310000
2 131 4927.410000
2 132 5113.030000
2 133 5510.390000
2 134 5417.570000
2 135 5229.630000
2 136 4874.420000
2 137 5089.940000
2 138 4668.170000
2 139 4718.130000
2 140 5004.720000
2 141 4970.940000
2 142 4819.620000
2 143 4905.930000
2 144 4680.460000
2 145 4970.570000
2 146 5228.090000
2 147 5061.400000
2 148 5183.080000
2 149 4962.950000
2 150 5197.660000
2 151 5209.050000
2 152 5004.090000
2 153 4801.260000
2 154 4769.280000
2 155 5386.600000
2 156 5006.180000
2 157 5098.920000
2 158 4456.480000
2 159 5123.210000
2 160 5365.290000
2 161 5275.670000
2 162 5050.360000
2 163 5029.320000
2 164 5096.190000
2 165 5522.960000
2 166 5096.130000
2 167 5094.410000
2 168 4893.660000
2 169 4802.810000
2 170 5052.990000
2 171 4667.380000
2 172 4947.340000
2 173 5005.970000
2 174 5288.790000
2 175 5282.120000
2 176 4711.600000
2 177 5269.120000
2 178 4895.020000
2 179 5149.910000
2 180 5364.710000
2 181 5141.250000
2 182 4870.840000
2 183 5276.390000
2 184 4707.610000
2 185 4828.200000
2 186 5610.470000
2 187 4984.580000
2 188 5014.560000
2 189 5163.880000
2 190 5190.490000
2 191 4951.310000
2 192 4866.090000
2 193 5039.530000
2 194 5148.090000
2 195 4796.960000
2 196 5130.260000
2 197 5485.140000
2 198 5116.800000
2 199 4991.900000
2 200 5150.940000
3 1 5282.090000
3 2 5394.510000
3 3 5149.490000
3 4 5109.650000
3 5 5142.830000
3 6 5257.800000
3 7 5263.290000
3 8 5421.300000
3 9 5022.450000
3 10 5223.890000
3 11 5465.780000
3 12 5564.830000
3 13 5406.230000
3 14 5248.430000
3 15 5729.300000
3 16 5651.150000
3 17 4919.120000
3 18 5210.380000
3 19 5103.380000
3 20 5540.030000
3 21 5108.650000
3 22 5003.730000
3 23 5190.240000
3 24 5585.380000
3 25 5555.450000
3 26 5382.680000
3 27 5170.180000
3 28 5349.610000
3 29 5291.680000
3 30 5297.280000
3 31 5080.260000
3 32 5257.530000
3 33 5256.720000
3 34 5111.830000
3 35 5714.250000
3 36 4875.900000
3 37 5107.760000
3 38 5345.360000
3 39 5635.720000
3 40 5583.970000
3 41 5373.510000
3 42 5364.980000
3 43 5375.980000
3 44 5200.890000
3 45 4982.650000
3 46 5546.350000
3 47 5366.910000
3 48 5185.100000
3 49 5212.100000
3 50 5436.240000
3 51 5583.370000
3 52 4986.570000
3 53 5657.750000
3 54 4980.820000
3 55 5625.370000
3 56 4861.690000
3 57 5506.200000
3 58 5581.020000
3 59 5830.140000
3 60 5270.700000
3 61 5402.160000
3 62 4876.090000
3 63 4996.490000
3 64 5833.270000
3 65 5520.550000
3 66 5254.730000
3 67 5373.650000
3 68 5505.540000
3 69 5282.280000
3 70 5407.460000
3 71 5322.950000
3 72 5629.590000
3 73 5265.660000
3 74 5716.830000
3 75 5135.890000
3 76 5707.510000
3 77 5128.750000
3 78 5354.720000
3 79 4863.080000
3 80 5310.510000
3 81 5226.330000
3 82 5083.650000
3 83 5539.810000
3 84 5205.730000
3 85 5238.640000
3 86 5041.620000
3 87 5405.390000
3 88 5045.800000
3 89 5245.740000
3 90 5158.680000
3 91 5673.670000
3 92 5424.880000
3 93 5329.580000
3 94 4947.370000
3 95 5180.860000
3 96 5291.470000
3 97 4942.480000
3 98 5490.790000
3 99 5272.240000
3 100 5433.460000
3 101 5538.100000
3 102 5275.140000
3 103 5376.900000
3 104 5176.520000
3 105 4619.160000
3 106 5184.760000
3 107 5142.670000
3 108 5332.510000
3 109 5652.540000
3 110 5719.100000
3 111 5460.460000
3 112 5168.930000
3 113 5530.360000
3 114 5485.900000
3 115 5291.660000
3 116 5320.030000
3 117 5067.550000
3 118 5187.720000
3 119 5455.380000
3 120 5108.350000
3 121 5504.890000
3 122 5256.710000
3 123 5379.190000
3 124 5269.400000
3 125 5460.840000
3 126 4874.180000
3 127 5304.990000
3 128 4880.360000
3 129 5329.600000
3 130 5223.120000
3 131 5201.720000
3 132 5642.250000
3 133 5817.920000
3 134 5346.860000
3 135 5612.010000
3 136 5176.900000
3 137 5374.510000
3 138 4815.380000
3 139 4843.250000
3 140 5201.810000
3 141 5333.370000
3 142 5249.690000
3 143 4895.590000
3 144 5010.750000
3 145 5175.430000
3 146 5328.520000
3 147 5428.530000
3 148 5212.500000
3 149 5335.690000
3 150 5093.140000
3 151 5421.500000
3 152 5062.630000
3 153 5144.080000
3 154 5038.350000
3 155 5494.670000
3 156 5435.390000
3 157 4996.410000
3 158 4928.190000
3 159 5120.630000
3 160 5646.870000
3 161 5525.990000
3 162 5359.830000
3 163 5125.460000
3 164 5210.960000
3 165 5661.900000
3 166 5546.830000
3 167 5545.620000
3 168 5096.090000
3 169 5285.760000
3 170 5143.850000
3 171 4759.690000
3 172 5276.970000
3 173 5282.870000
3 174 5313.000000
3 175 5434.170000
3 176 5127.120000
3 177 5544.090000
3 178 5315.280000
3 179 5191.590000
3 180 5329.540000
3 181 5188.190000
3 182 4853.100000
3 183 5616.150000
3 184 4840.060000
3 185 5248.360000
3 186 5454.650000
3 187 5324.470000
3 188 5612.300000
3 189 5408.400000
3 190 5504.790000
3 191 5018.140000
3 192 5015.280000
3 193 5136.860000
3 194 5309.560000
3 195 4998.280000
3 196 5476.700000
3 197 5486.810000
3 198 5377.300000
3 199 5112.940000
3 200 5493.110000
4 1 5087.530000
4 2 4868.390000
4 3 4993.040000
4 4 4824.590000
4 5 4786.000000
4 6 5089.040000
4 7 4713.210000
4 8 4905.800000
4 9 4790.020000
4 10 4634.010000
4 11 4921.550000
4 12 5041.850000
4 13 4891.120000
4 14 5009.560000
4 15 5302.670000
4 16 5091.480000
4 17 4724.840000
4 18 4763.990000
4 19 4982.870000
4 20 5280.590000
4 21 4767.790000
4 22 4614.310000
4 23 4835.520000
4 24 5271.140000
4 25 5043.640000
4 26 5074.350000
4 27 4969.620000
4 28 4945.000000
4 29 4794.460000
4 30 5253.920000
4 31 4713.110000
4 32 5003.740000
4 33 4758.900000
4 34 4835.650000
4 35 5151.990000
4 36 4487.770000
4 37 4673.380000
4 38 4916.070000
4 39 5381.370000
4 40 4836.240000
4 41 5039.360000
4 42 4847.770000
4 43 4852.040000
4 44 4691.050000
4 45 4574.210000
4 46 5419.840000
4 47 5005.140000
4 48 4826.810000
4 49 5019.090000
4 50 4982.310000
4 51 5100.140000
4 52 4819.810000
4 53 5239.920000
4 54 4665.120000
4 55 5058.260000
4 56 4498.930000
4 57 5141.790000
4 58 5107.180000
4 59 5030.960000
4 60 4856.030000
4 61 4982.350000
4 62 4610.750000
4 63 4665.480000
4 64 5395.240000
4 65 4879.690000
4 66 4534.750000
4 67 4851.480000
4 68 5132.270000
4 69 4991.370000
4 70 4794.940000
4 71 4973.220000
4 72 4924.570000
4 73 4887.360000
4 74 5265.900000
4 75 4938.760000
4 76 5387.020000
4 77 5122.470000
4 78 5094.210000
4 79 4699.250000
4 80 4717.540000
4 81 4857.260000
4 82 4756.560000
4 83 5257.320000
4 84 4843.710000
4 85 4893.690000
4 86 4606.280000
4 87 5206.490000
4 88 4432.610000
4 89 5126.780000
4 90 4595.190000
4 91 4965.520000
4 92 5099.920000
4 93 5156.360000
4 94 4731.200000
4 95 4953.560000
4 96 4881.730000
4 97 4804.910000
4 98 5298.910000
4 99 5244.540000
4 100 4823.210000
4 101 4941.700000
4 102 4977.420000
4 103 4863.160000
4 104 4795.940000
4 105 4557.250000
4 106 4717.510000
4 107 4711.870000
4 108 4690.860000
4 109 4958.230000
4 110 5135.870000
4 111 5196.140000
4 112 4715.490000
4 113 5050.610000
4 114 4956.710000
4 115 5103.820000
4 116 4500.190000
4 117 4795.290000
4 118 4994.830000
4 119 5010.510000
4 120 4851.520000
4 121 4943.040000
4 122 4898.030000
4 123 5143.390000
4 124 5080.660000
4 125 5160.310000
4 126 4696.380000
4 127 4761.660000
4 128 4729.760000
4 129 4907.970000
4 130 4911.590000
4 131 4825.620000
4 132 4826.430000
4 133 5599.060000
4 134 5020.250000
4 135 5196.290000
4 136 4732.560000
4 137 5142.050000
4 138 4689.700000
4 139 4489.370000
4 140 4864.970000
4 141 4916.020000
4 142 4900.670000
4 143 4610.340000
4 144 4616.220000
4 145 4709.180000
4 146 5039.190000
4 147 4908.180000
4 148 4876.900000
4 149 4858.250000
4 150 5115.000000
4 151 5220.180000
4 152 4369.130000
4 153 4638.510000
4 154 4927.560000
4 155 5342.730000
4 156 5168.360000
4 157 4683.340000
4 158 4469.420000
4 159 5037.180000
4 160 5118.500000
4 161 5464.750000
4 162 4906.620000
4 163 4798.260000
4 164 4922.200000
4 165 5362.370000
4 166 4981.940000
4 167 4970.030000
4 168 4896.260000
4 169 4861.720000
4 170 4591.370000
4 171 4440.260000
4 172 4601.720000
4 173 5089.440000
4 174 4925.620000
4 175 5092.090000
4 176 4648.930000
4 177 5137.710000
4 178 4793.370000
4 179 5001.460000
4 180 5067.910000
4 181 4793.420000
4 182 4780.200000
4 183 4892.040000
4 184 4731.190000
4 185 4804.930000
4 186 5314.860000
4 187 4782.080000
4 188 4899.900000
4 189 4783.200000
4 190 5109.460000
4 191 4829.010000
4 192 4627.620000
4 193 4784.770000
4 194 4832.840000
4 195 4391.290000
4 196 4931.760000
4 197 5097.280000
4 198 4895.060000
4 199 4961.590000
4 200 5003.840000
5 1 4848.650000
5 2 5183.750000
5 3 4731.380000
5 4 4777.310000
5 5 4853.020000
5 6 4841.100000
5 7 4739.390000
5 8 4935.460000
5 9 4727.220000
5 10 4755.520000
5 11 5124.500000
5 12 5075.300000
5 13 4833.780000
5 14 4921.380000
5 15 5329.870000
5 16 5108.200000
5 17 4798.570000
5 18 4876.370000
5 19 4595.150000
5 20 5252.950000
5 21 4776.630000
5 22 4651.440000
5 23 4619.010000
5 24 5083.610000
5 25 4983.500000
5 26 5020.350000
5 27 4903.870000
5 28 4827.420000
5 29 4983.830000
5 30 5181.830000
5 31 4808.400000
5 32 4831.110000
5 33 4956.830000
5 34 4849.900000
5 35 5313.870000
5 36 4499.800000
5 37 4841.860000
5 38 4909.020000
5 39 5089.620000
5 40 5071.680000
5 41 4999.380000
5 42 5138.160000
5 43 5064.120000
5 44 4793.050000
5 45 4511.110000
5 46 5262.720000
5 47 4934.700000
5 48 4971.530000
5 49 4732.350000
5 50 5064.560000
5 51 5120.670000
5 52 4752.880000
5 53 5272.180000
5 54 4778.550000
5 55 4881.180000
5 56 4755.920000
5 57 5115.410000
5 58 5106.290000
5 59 5192.540000
5 60 4943.740000
5 61 5006.780000
5 62 4673.590000
5 63 4836.210000
5 64 5243.260000
5 65 5266.450000
5 66 5065.550000
5 67 4808.350000
5 68 5220.290000
5 69 4778.910000
5 70 5112.340000
5 71 5150.270000
5 72 4965.730000
5 73 4978.010000
5 74 5378.470000
5 75 4877.300000
5 76 5309.570000
5 77 5046.230000
5 78 4637.360000
5 79 4692.830000
5 80 5243.930000
5 81 4618.950000
5 82 4942.510000
5 83 5144.660000
5 84 4617.530000
5 85 5131.340000
5 86 4813.460000
5 87 5114.910000
5 88 4571.840000
5 89 4883.480000
5 90 4570.920000
5 91 5264.840000
5 92 5229.760000
5 93 5079.220000
5 94 4543.580000
5 95 4875.780000
5 96 4817.770000
5 97 4666.970000
5 98 5059.680000
5 99 4825.510000
5 100 4963.760000
5 101 5199.510000
5 102 4866.180000
5 103 5069.520000
5 104 5105.690000
5 105 4452.480000
5 106 4607.740000
5 107 4664.140000
5 108 4793.940000
5 109 5142.620000
5 110 5308.580000
5 111 5028.460000
5 112 4846.060000
5 113 4954.770000
5 114 5027.760000
5 115 4895.450000
5 116 4976.630000
5 117 4545.150000
5 118 4862.450000
5 119 5129.030000
5 120 4763.150000
5 121 5112.570000
5 122 5005.290000
5 123 5104.820000
5 124 4875.080000
5 125 4935.770000
5 126 4750.830000
5 127 4925.110000
5 128 4458.690000
5 129 5062.860000
5 130 4950.610000
5 131 4867.650000
5 132 4959.840000
5 133 5422.280000
5 134 4852.280000
5 135 5240.960000
5 136 4723.810000
5 137 4857.280000
5 138 4413.970000
5 139 4661.860000
5 140 4957.240000
5 141 4969.440000
5 142 5041.570000
5 143 4509.680000
5 144 4692.840000
5 145 4652.530000
5 146 4974.720000
5 147 5124.300000
5 148 4920.960000
5 149 4837.650000
5 150 4914.640000
5 151 5238.960000
5 152 4620.210000
5 153 4957.120000
5 154 4941.160000
5 155 5113.890000
5 156 5013.150000
5 157 4666.610000
5 158 4731.640000
5 159 5163.710000
5 160 5224.300000
5 161 5044.660000
5 162 5042.680000
5 163 4811.030000
5 164 4823.870000
5 165 5392.480000
5 166 5204.730000
5 167 4880.390000
5 168 4708.710000
5 169 4894.950000
5 170 4581.820000
5 171 4659.040000
5 172 4805.650000
5 173 5115.720000
5 174 4870.240000
5 175 5133.170000
5 176 4516.380000
5 177 4983.260000
5 178 4841.560000
5 179 4997.050000
5 180 5110.650000
5 181 4831.870000
5 182 4664.210000
5 183 4919.200000
5 184 4732.130000
5 185 4927.130000
5 186 4996.930000
5 187 4696.550000
5 188 5015.230000
5 189 4950.530000
5 190 5282.940000
5 191 5099.790000
5 192 4524.680000
5 193 4911.390000
5 194 4649.790000
5 195 4600.840000
5 196 5054.030000
5 197 5076.380000
5 198 4989.820000
5 199 4774.060000
5 200 5132.810000
6 1 4899.000000
6 2 5079.260000
6 3 4626.010000
6 4 4763.390000
6 5 4917.390000
6 6 4582.980000
6 7 4798.030000
6 8 4772.190000
6 9 4851.710000
6 10 4857.770000
6 11 4944.180000
6 12 4987.170000
6 13 4750.250000
6 14 4784.890000
6 15 5146.190000
6 16 5120.700000
6 17 4683.660000
6 18 4542.750000
6 19 4623.690000
6 20 5014.450000
6 21 4883.070000
6 22 4540.310000
6 23 4692.440000
6 24 5112.130000
6 25 5186.110000
6 26 5094.220000
6 27 4781.420000
6 28 5224.880000
6 29 4905.540000
6 30 4841.440000
6 31 4683.390000
6 32 4949.560000
6 33 4817.140000
6 34 4847.610000
6 35 5093.180000
6 36 4629.240000
6 37 4593.820000
6 38 5020.630000
6 39 5079.980000
6 40 4897.710000
6 41 5006.530000
6 42 5115.140000
6 43 4922.800000
6 44 4625.670000
6 45 4352.210000
6 46 5063.270000
6 47 5016.160000
6 48 4719.190000
6 49 4934.690000
6 50 4915.240000
6 51 5069.130000
6 52 5086.470000
6 53 5145.250000
6 54 4655.280000
6 55 5018.170000
6 56 4792.280000
6 57 5219.740000
6 58 4861.560000
6 59 5131.180000
6 60 5009.920000
6 61 5028.230000
6 62 4698.560000
6 63 4835.520000
6 64 5337.430000
6 65 4979.430000
6 66 4705.080000
6 67 4569.830000
6 68 5132.680000
6 69 4712.670000
6 70 4970.990000
6 71 4744.510000
6 72 5184.770000
6 73 5014.620000
6 74 5463.930000
6 75 4949.690000
6 76 5174.700000
6 77 5106.100000
6 78 5074.670000
6 79 4494.180000
6 80 4664.530000
6 81 4866.400000
6 82 4857.690000
6 83 5149.710000
6 84 4966.960000
6 85 4815.550000
6 86 4576.780000
6 87 5347.700000
6 88 4418.660000
6 89 4646.320000
6 90 4648.650000
6 91 4933.450000
6 92 5104.270000
6 93 4907.970000
6 94 4411.950000
6 95 4948.730000
6 96 4839.180000
6 97 4506.850000
6 98 5159.950000
6 99 5229.600000
6 100 4846.750000
6 101 5081.180000
6 102 4895.770000
6 103 5080.890000
6 104 4844.810000
6 105 4604.830000
6 106 4921.870000
6 107 4594.280000
6 108 4656.800000
6 109 5078.180000
6 110 4788.460000
6 111 4813.600000
6 112 4725.970000
6 113 4908.210000
6 114 4864.750000
6 115 4869.810000
6 116 4784.680000
6 117 4702.860000
6 118 4809.630000
6 119 4985.080000
6 120 4733.650000
6 121 4608.900000
6 122 5026.230000
6 123 5233.500000
6 124 4967.580000
6 125 4946.980000
6 126 4462.760000
6 127 4749.760000
6 128 4611.260000
6 129 4982.880000
6 130 4916.740000
6 131 4740.020000
6 132 4810.870000
6 133 5225.360000
6 134 4991.260000
6 135 5008.960000
6 136 4937.200000
6 137 4867.500000
6 138 4526.380000
6 139 4801.360000
6 140 4928.870000
6 141 4918.760000
6 142 4870.450000
6 143 4603.420000
6 144 4483.460000
6 145 4578.410000
6 146 4780.230000
6 147 4916.040000
6 148 4843.770000
6 149 4961.880000
6 150 5040.390000
6 151 5044.750000
6 152 4624.750000
6 153 4956.860000
6 154 4743.290000
6 155 5039.850000
6 156 4788.720000
6 157 4621.670000
6 158 4622.320000
6 159 4990.000000
6 160 5254.050000
6 161 5034.170000
6 162 5026.190000
6 163 4752.690000
6 164 4804.280000
6 165 5410.340000
6 166 5171.330000
6 167 4993.130000
6 168 4666.000000
6 169 4678.120000
6 170 4599.030000
6 171 4540.590000
6 172 4956.800000
6 173 5062.760000
6 174 5084.410000
6 175 5282.100000
6 176 4560.370000
6 177 5051.580000
6 178 4685.470000
6 179 4692.960000
6 180 4856.960000
6 181 5009.640000
6 182 4506.260000
6 183 5100.490000
6 184 4576.240000
6 185 4936.840000
6 186 5268.330000
6 187 4893.140000
6 188 4795.550000
6 189 5148.220000
6 190 5067.180000
6 191 4837.090000
6 192 4528.960000
6 193 4685.660000
6 194 4952.940000
6 195 4528.620000
6 196 5037.480000
6 197 4980.360000
6 198 5058.990000
6 199 4791.340000
6 200 4905.300000
7 1 4963.580000
7 2 5099.430000
7 3 4722.370000
7 4 4675.020000
7 5 4793.860000
7 6 5082.310000
7 7 4733.790000
7 8 4974.320000
7 9 4998.870000
7 10 4822.560000
7 11 5073.900000
7 12 4951.280000
7 13 4912.810000
7 14 4730.160000
7 15 5253.710000
7 16 5316.750000
7 17 4675.120000
7 18 4888.440000
7 19 4769.540000
7 20 5011.320000
7 21 4677.740000
7 22 4671.810000
7 23 4754.200000
7 24 5346.010000
7 25 5021.180000
7 26 5027.610000
7 27 4902.490000
7 28 4923.280000
7 29 4812.380000
7 30 4950.500000
7 31 4725.030000
7 32 4768.300000
7 33 4993.190000
7 34 4976.040000
7 35 4983.080000
7 36 4634.120000
7 37 4708.130000
7 38 5021.540000
7 39 5016.200000
7 40 4780.420000
7 41 4932.430000
7 42 5083.380000
7 43 4844.640000
7 44 4654.110000
7 45 4769.240000
7 46 5082.680000
7 47 4933.490000
7 48 4962.730000
7 49 4965.140000
7 50 5058.450000
7 51 4894.960000
7 52 4602.740000
7 53 5181.500000
7 54 4644.890000
7 55 5078.200000
7 56 4445.130000
7 57 4941.240000
7 58 4977.210000
7 59 5166.780000
7 60 4821.720000
7 61 4820.050000
7 62 4507.380000
7 63 4648.450000
7 64 5346.750000
7 65 5030.950000
7 66 4725.400000
7 67 4375.950000
7 68 5060.170000
7 69 4841.780000
7 70 4714.350000
7 71 4928.950000
7 72 4997.030000
7 73 4951.760000
7 74 5313.510000
7 75 5084.800000
7 76 5255.960000
7 77 4794.010000
7 78 4794.530000
7 79 4535.560000
7 80 4818.640000
7 81 4798.080000
7 82 4908.390000
7 83 5017.550000
7 84 4691.700000
7 85 4887.840000
7 86 4709.690000
7 87 5162.530000
7 88 4345.470000
7 89 4987.920000
7 90 4473.240000
7 91 5149.620000
7 92 5133.040000
7 93 5209.410000
7 94 4582.430000
7 95 4894.590000
7 96 4854.730000
7 97 4556.860000
7 98 5399.020000
7 99 5125.320000
7 100 4926.620000
7 101 4769.040000
7 102 5017.650000
7 103 4951.300000
7 104 4786.970000
7 105 4370.740000
7 106 4598.750000
7 107 4808.610000
7 108 4637.130000
7 109 5032.680000
7 110 5311.380000
7 111 4859.710000
7 112 4713.020000
7 113 4854.890000
7 114 5012.850000
7 115 5131.870000
7 116 4603.020000
7 117 4671.800000
7 118 5017.540000
7 119 5125.870000
7 120 4889.960000
7 121 4920.900000
7 122 4961.310000
7 123 5346.230000
7 124 4924.760000
7 125 5023.080000
7 126 4476.350000
7 127 4940.630000
7 128 4650.060000
7 129 5040.240000
7 130 4873.950000
7 131 4838.220000
7 132 4960.250000
7 133 5296.900000
7 134 4942.200000
7 135 5191.610000
7 136 4626.830000
7 137 5094.580000
7 138 4727.050000
7 139 4459.290000
7 140 4998.220000
7 141 4826.690000
7 142 4948.210000
7 143 4580.850000
7 144 4503.040000
7 145 4818.470000
7 146 5026.050000
7 147 4895.180000
7 148 4805.240000
7 149 4885.350000
7 150 4849.070000
7 151 5021.260000
7 152 4697.550000
7 153 4938.840000
7 154 4987.550000
7 155 5097.600000
7 156 5039.670000
7 157 4644.360000
7 158 4436.810000
7 159 4741.410000
7 160 5003.350000
7 161 5131.260000
7 162 4940.360000
7 163 4793.890000
7 164 4683.620000
7 165 5326.260000
7 166 5096.130000
7 167 5003.680000
7 168 4920.800000
7 169 4667.870000
7 170 4678.930000
7 171 4702.630000
7 172 4964.620000
7 173 4872.680000
7 174 5062.440000
7 175 4953.770000
7 176 4700.420000
7 177 5102.740000
7 178 4836.780000
7 179 4994.360000
7 180 4906.100000
7 181 4894.330000
7 182 4698.960000
7 183 5024.440000
7 184 4728.150000
7 185 4841.930000
7 186 5223.080000
7 187 4612.790000
7 188 5004.760000
7 189 4832.710000
7 190 5036.220000
7 191 4723.270000
7 192 4753.600000
7 193 4794.920000
7 194 4843.300000
7 195 4675.210000
7 196 4894.990000
7 197 5123.810000
7 198 5029.590000
7 199 4638.860000
