400 400
1 398 6.6
1 399 4.7
1 400 6.5
2 1 1.0
2 2 9.0
2 3 4.2
2 5 9.5
2 6 4.8
2 7 0.5
2 8 9.6
2 9 4.5
2 10 5.9
2 11 2.9
2 12 4.7
2 13 8.2
2 14 1.5
2 15 2.6
2 16 2.3
2 17 7.0
2 18 8.7
2 19 4.9
2 20 2.2
2 21 7.5
2 22 5.7
2 23 6.4
2 24 6.9
2 25 5.8
2 26 0.2
2 27 8.4
2 28 5.8
2 29 6.8
2 30 3.1
2 31 2.2
2 32 7.8
2 33 2.1
2 34 6.4
2 35 7.9
2 36 1.6
2 37 1.2
2 38 8.4
2 39 1.2
2 40 5.7
2 41 4.3
2 42 4.0
2 43 0.4
2 44 2.5
2 45 5.6
2 46 3.0
2 47 4.8
2 48 2.6
2 49 1.7
2 50 9.7
2 51 4.8
2 52 9.2
2 53 5.4
2 54 1.1
2 55 6.1
2 56 1.2
2 57 1.3
2 58 4.5
2 59 6.9
2 60 8.1
2 61 7.6
2 62 9.1
2 63 5.9
2 64 9.7
2 65 5.5
2 66 3.8
2 67 1.3
2 68 6.8
2 69 2.2
2 70 2.4
2 71 2.5
2 72 6.5
2 73 6.5
2 74 2.9
2 75 9.0
2 76 2.0
2 77 5.9
2 78 3.8
2 79 4.6
2 80 7.6
2 81 3.5
2 82 9.4
2 83 6.8
2 84 8.9
2 85 0.5
2 86 3.0
2 88 1.8
2 89 7.5
2 90 7.0
2 91 9.9
2 92 5.0
2 93 6.2
2 94 5.8
2 95 4.7
2 96 1.7
2 97 9.6
2 98 6.0
2 99 8.5
2 100 1.8
2 101 8.4
2 102 1.0
2 103 8.3
2 104 4.8
2 105 3.8
2 106 7.3
2 107 6.8
2 108 9.7
2 109 1.1
2 110 1.4
2 111 7.3
2 112 4.7
2 113 0.8
2 114 4.2
2 115 3.6
2 116 1.3
2 117 7.1
2 118 3.7
2 119 3.1
2 120 4.6
2 121 0.7
2 122 3.0
2 123 9.6
2 124 6.9
2 125 8.8
2 126 4.3
2 127 8.6
2 128 8.4
2 129 0.3
2 130 7.1
2 131 0.2
2 132 8.7
2 133 8.0
2 134 8.4
2 135 3.5
2 136 1.9
2 137 5.7
2 138 0.4
2 139 1.6
2 140 6.9
2 141 1.8
2 142 8.9
2 143 1.5
2 144 2.6
2 145 3.1
2 146 5.2
2 147 3.9
2 148 0.2
2 149 8.9
2 150 7.0
2 151 4.8
2 152 9.6
2 154 4.4
2 155 6.5
2 156 8.8
2 157 8.8
2 158 5.1
2 159 7.2
2 160 9.1
2 161 2.2
2 162 7.4
2 163 7.8
2 164 0.2
2 165 5.8
2 166 1.3
2 167 2.1
2 168 1.6
2 169 1.6
2 170 3.7
2 171 8.4
2 172 3.4
2 173 2.6
2 174 10.0
2 175 6.0
2 176 5.7
2 177 5.1
2 178 9.9
2 179 5.9
2 180 4.0
2 181 6.9
2 182 0.6
2 183 3.6
2 184 6.9
2 185 5.1
2 186 0.1
2 187 5.8
2 188 3.8
2 189 5.2
2 190 3.0
2 191 2.9
2 192 7.4
2 193 0.4
2 194 0.6
2 195 7.6
2 196 6.3
2 197 1.9
2 198 9.7
2 199 7.8
2 200 3.5
2 201 3.3
2 202 6.3
2 203 7.0
2 204 5.9
2 205 6.2
2 206 3.0
2 207 1.6
2 208 1.4
2 209 2.9
2 210 7.4
2 211 5.4
2 212 9.8
2 213 8.1
2 214 9.0
2 215 6.7
2 216 3.1
2 217 9.1
2 218 2.5
2 219 6.9
2 220 4.3
2 221 5.5
2 222 9.8
2 223 1.7
2 224 6.0
2 225 0.4
2 226 9.3
2 227 2.2
2 228 2.3
2 229 8.9
2 231 5.8
2 232 2.3
2 233 6.4
2 234 2.8
2 235 8.2
2 236 2.6
2 237 5.7
2 238 9.7
2 239 4.0
2 240 8.6
2 241 7.1
2 242 9.3
2 243 8.4
2 244 5.2
2 245 8.3
2 246 5.2
2 247 8.3
2 248 7.4
2 249 7.7
2 250 5.2
2 251 1.7
2 252 3.2
2 253 5.0
2 254 3.4
2 255 9.2
2 256 5.4
2 257 2.7
2 258 1.4
2 259 7.7
2 260 1.7
2 261 1.5
2 262 3.5
2 263 3.9
2 264 7.9
2 265 6.3
2 266 2.1
2 267 0.5
2 268 2.0
2 269 1.8
2 270 4.4
2 271 0.6
2 272 8.9
2 273 3.8
2 274 9.1
2 275 4.1
2 276 2.1
2 277 4.2
2 278 2.4
2 279 9.5
2 280 1.9
2 281 7.6
2 282 1.2
2 283 5.2
2 284 2.6
2 285 4.7
2 286 4.4
2 287 8.0
2 288 7.4
2 289 5.8
2 290 5.7
2 291 9.1
2 292 7.3
2 293 9.2
2 294 3.0
2 295 5.2
2 296 5.5
2 297 5.1
2 298 5.7
2 299 7.5
2 300 6.9
2 301 0.1
2 302 8.1
2 303 5.8
2 304 3.9
2 305 7.2
2 306 10.0
2 307 6.0
2 308 1.4
2 309 2.4
2 310 5.4
2 311 3.3
2 313 6.7
2 314 8.5
2 315 2.7
2 316 1.4
2 317 2.8
2 318 0.7
2 319 8.8
2 320 8.6
2 321 6.4
2 322 7.9
2 323 6.0
2 324 5.7
2 325 0.9
2 326 1.2
2 327 1.1
2 328 6.0
2 329 6.9
2 330 8.6
2 331 2.9
2 332 7.0
2 333 6.7
2 334 8.7
2 335 0.9
2 336 3.9
2 337 8.7
2 338 6.9
2 339 5.3
2 340 1.1
2 341 2.3
2 342 8.6
2 343 1.1
2 344 9.0
2 345 7.0
2 346 3.8
2 347 0.4
2 348 9.9
2 349 4.5
2 350 9.1
2 351 8.5
2 352 1.0
2 353 7.0
2 354 4.5
2 355 6.6
2 356 7.9
2 357 5.7
2 358 7.8
2 359 3.9
2 360 2.6
2 361 6.4
2 362 6.8
2 363 9.6
2 364 3.1
2 365 5.5
2 366 0.5
2 367 7.0
2 368 4.2
2 369 7.4
2 370 2.2
2 371 5.3
2 372 9.7
2 373 0.8
2 374 6.4
2 375 8.7
2 376 7.8
2 377 0.2
2 378 9.1
2 379 7.7
2 380 4.8
2 381 8.2
2 382 6.2
2 383 5.7
2 384 5.2
2 385 0.7
2 386 2.3
2 387 3.1
2 388 6.3
2 390 7.0
2 391 8.9
2 392 6.5
2 393 3.8
2 394 8.5
2 395 9.5
2 396 9.3
2 397 9.0
2 398 6.5
2 399 3.5
2 400 6.4
3 1 8.7
3 2 8.8
3 3 6.1
3 4 9.5
3 5 5.2
3 6 4.8
3 7 7.3
3 8 5.4
3 9 3.8
3 10 5.0
3 11 0.1
3 12 2.0
3 13 1.2
3 14 5.9
3 15 7.2
3 16 1.8
3 17 8.2
3 18 0.3
3 19 8.2
3 20 8.3
3 21 7.3
3 22 7.0
3 23 4.7
3 24 1.1
3 25 5.5
3 26 4.3
3 27 0.4
3 28 4.5
3 29 0.8
3 30 3.8
3 31 0.9
3 32 9.5
3 33 2.6
3 34 6.9
3 35 9.0
3 36 7.7
3 37 1.7
3 38 6.4
3 39 3.1
3 40 5.5
3 41 1.4
3 42 3.3
3 43 7.5
3 44 2.6
3 45 9.1
3 46 4.7
3 47 4.4
3 48 7.3
3 49 5.1
3 50 2.6
3 51 5.6
3 52 2.4
3 53 9.6
3 54 0.4
3 55 3.5
3 56 5.1
3 57 4.7
3 58 3.9
3 59 9.6
3 60 5.5
3 61 7.7
3 62 0.4
3 63 5.0
3 64 0.3
3 65 7.4
3 66 4.0
3 67 8.0
3 68 9.0
3 69 0.4
3 70 1.1
3 71 4.5
3 72 1.8
3 73 4.4
3 74 2.0
3 75 4.4
3 76 3.6
3 77 6.8
3 78 8.8
3 79 0.9
3 80 1.8
3 81 1.3
3 82 6.5
3 83 4.2
3 84 0.9
3 85 6.9
3 86 7.7
3 87 6.0
3 88 1.6
3 89 1.6
3 90 5.6
3 91 7.0
3 92 9.2
3 93 6.1
3 94 2.0
3 95 9.5
3 96 3.4
3 97 6.1
3 98 7.5
3 99 2.5
3 100 6.5
3 101 8.6
3 102 7.0
3 103 8.3
3 104 3.1
3 105 9.0
3 106 2.7
3 107 6.6
3 108 5.7
3 109 1.5
3 110 7.6
3 111 7.6
3 112 2.8
3 113 4.1
3 114 1.8
3 115 3.7
3 116 1.0
3 117 9.5
3 118 9.7
3 119 2.6
3 120 1.0
3 121 5.4
3 122 9.6
3 123 0.3
3 124 1.4
3 125 1.7
3 126 9.8
3 127 4.9
3 128 7.8
3 129 7.3
3 130 7.3
3 131 4.3
3 132 5.9
3 133 4.3
3 134 2.6
3 135 9.0
3 136 3.3
3 137 5.3
3 138 5.6
3 139 9.1
3 140 6.7
3 141 3.2
3 142 6.6
3 143 9.5
3 144 7.3
3 145 8.4
3 146 3.2
3 147 8.3
3 148 7.9
3 149 3.0
3 150 0.9
3 151 8.9
3 152 8.3
3 153 0.5
3 154 9.2
3 155 9.8
3 156 2.2
3 157 9.0
3 158 4.6
3 159 10.0
3 160 6.2
3 161 2.0
3 162 4.3
3 163 2.1
3 164 6.3
3 165 6.9
3 166 1.1
3 167 9.6
3 168 2.2
3 169 6.7
3 170 8.6
3 171 8.9
3 172 9.9
3 173 5.3
3 174 8.5
3 175 7.2
3 176 3.7
3 177 1.7
3 178 5.5
3 179 1.5
3 180 4.6
3 181 6.3
3 182 0.5
3 183 3.0
3 184 6.9
3 185 9.7
3 186 2.7
3 187 9.1
3 188 8.6
3 189 7.4
3 190 9.1
3 191 4.8
3 192 9.3
3 193 3.4
3 194 7.0
3 195 5.6
3 196 0.3
3 197 8.0
3 198 5.2
3 199 2.5
3 200 4.7
3 201 3.8
3 202 1.4
3 203 4.6
3 204 9.0
3 205 9.8
3 206 1.8
3 207 2.7
3 208 1.5
3 209 7.2
3 210 4.2
3 211 6.2
3 212 3.6
3 213 4.7
3 214 9.1
3 215 0.4
3 216 4.4
3 217 1.9
3 218 9.5
3 219 3.0
3 220 9.2
3 221 8.6
3 222 7.8
3 223 8.6
3 224 2.0
3 225 4.8
3 226 4.2
3 227 2.3
3 228 2.8
3 229 9.3
3 230 4.7
3 231 7.6
3 232 3.1
3 233 6.1
3 234 2.2
3 235 2.2
3 236 5.9
3 237 4.0
3 238 4.9
3 239 7.5
3 240 1.2
3 241 9.1
3 242 3.6
3 243 4.7
3 244 3.8
3 245 2.8
3 246 5.2
3 247 8.2
3 248 4.7
3 249 4.7
3 250 1.2
3 251 3.9
3 252 3.3
3 253 9.0
3 254 2.5
3 255 5.3
3 256 3.8
3 257 6.6
3 258 7.6
3 259 6.6
3 260 6.0
3 261 2.3
3 262 4.2
3 263 9.1
3 264 8.4
3 265 6.4
3 266 1.3
3 267 4.3
3 268 0.3
3 269 6.1
3 270 1.8
3 271 1.5
3 272 5.2
3 273 5.4
3 274 6.3
3 275 9.1
3 276 8.2
3 277 1.5
3 278 7.2
3 279 2.8
3 280 6.2
3 281 8.4
3 282 6.8
3 283 9.5
3 284 7.4
3 285 9.2
3 286 4.9
3 287 1.2
3 288 5.9
3 289 2.4
3 290 7.8
3 291 1.8
3 292 4.7
3 293 2.0
3 294 0.9
3 295 3.1
3 296 8.4
3 297 2.2
3 298 7.4
3 299 8.7
3 300 8.3
3 301 9.2
3 302 0.3
3 303 3.5
3 304 4.6
3 305 6.5
3 306 2.6
3 307 2.8
3 308 8.0
3 309 9.8
3 310 5.6
3 311 4.1
3 312 8.2
3 313 2.4
3 314 3.7
3 315 5.6
3 316 1.6
3 317 8.5
3 318 6.8
3 319 7.5
3 320 0.9
3 321 4.6
3 322 9.3
3 323 5.7
3 324 6.6
3 325 0.2
3 326 8.8
3 327 5.0
3 328 2.4
3 329 6.2
3 330 3.8
3 331 0.6
3 332 5.4
3 333 4.0
3 334 4.2
3 335 10.0
3 336 0.5
3 337 6.8
3 338 2.7
3 339 8.5
3 340 6.6
3 341 8.3
3 342 2.6
3 343 4.8
3 344 0.7
3 345 6.3
3 346 0.4
3 347 2.3
3 348 4.8
3 349 7.2
3 350 9.7
3 351 5.8
3 352 1.8
3 353 9.0
3 354 1.4
3 355 8.4
3 356 9.2
3 357 0.2
3 358 3.5
3 359 1.6
3 360 6.4
3 361 7.3
3 362 2.2
3 363 1.8
3 364 1.3
3 365 6.4
3 366 1.8
3 367 1.8
3 368 3.2
3 369 4.5
3 370 0.3
3 371 9.7
3 372 2.8
3 373 2.9
3 374 4.5
3 375 3.5
3 376 9.2
3 377 4.9
3 378 5.8
3 379 4.1
3 380 2.1
3 381 5.6
3 382 9.8
3 383 3.9
3 384 4.6
3 385 1.3
3 386 2.4
3 387 3.8
3 388 1.5
3 389 5.9
3 390 5.3
3 391 7.9
3 392 3.1
3 393 7.5
3 394 9.7
3 395 4.4
3 396 3.9
3 397 1.4
3 398 6.2
3 399 7.1
3 400 5.9
4 1 6.5
4 2 6.8
4 3 8.7
4 4 9.5
4 5 1.3
4 6 2.2
4 7 8.7
4 8 6.3
4 9 8.1
4 10 2.8
4 11 8.4
4 12 3.6
4 13 2.6
4 14 2.3
4 15 8.2
4 16 3.8
4 17 4.7
4 18 2.0
4 19 5.3
4 20 0.5
4 21 7.3
4 22 3.2
4 23 3.6
4 24 4.9
4 25 2.8
4 26 8.0
4 27 8.8
4 28 4.3
4 29 4.2
4 30 5.9
4 31 0.2
4 32 0.7
4 33 2.7
4 34 8.9
4 35 0.1
4 36 4.0
4 37 1.1
4 38 8.8
4 39 0.3
4 40 9.2
4 41 1.6
4 42 8.6
4 43 2.8
4 44 4.2
4 45 0.9
4 46 1.0
4 47 8.0
4 48 5.6
4 49 2.9
4 50 3.3
4 51 6.1
4 52 0.3
4 53 6.5
4 54 9.7
4 55 5.1
4 56 9.4
4 57 7.7
4 58 3.9
4 59 3.6
4 60 1.9
4 61 9.8
4 62 3.8
4 63 2.6
4 64 2.4
4 65 2.7
4 66 2.7
4 67 6.4
4 68 3.8
4 69 1.6
4 70 6.7
4 71 3.0
4 72 3.2
4 73 5.3
4 74 5.7
4 75 7.4
4 76 6.2
4 77 6.7
4 78 5.4
4 79 1.8
4 80 9.7
4 81 8.7
4 82 7.8
4 83 9.9
4 84 5.3
4 85 7.5
4 86 5.1
4 87 4.6
4 88 5.2
4 89 9.0
4 90 8.3
4 91 7.1
4 92 8.7
4 93 2.1
4 94 9.7
4 95 1.1
4 96 4.7
4 97 2.4
4 98 7.6
4 99 8.5
4 100 3.9
4 101 4.3
4 102 1.5
4 103 7.1
4 104 9.6
4 105 7.2
4 106 4.5
4 107 5.8
4 108 4.0
4 109 9.9
4 110 7.6
4 111 3.6
4 112 8.6
4 113 5.4
4 114 3.6
4 115 3.9
4 116 2.9
4 117 8.6
4 118 8.5
4 119 8.2
4 120 7.6
4 121 6.8
4 122 5.2
4 123 6.3
4 124 8.8
4 125 4.9
4 126 7.4
4 127 3.6
4 128 7.3
4 129 5.0
4 130 2.1
4 131 1.2
4 132 9.3
4 133 3.6
4 134 8.4
4 135 8.9
4 136 0.8
4 137 2.9
4 138 4.6
4 139 4.8
4 140 2.7
4 141 2.2
4 142 8.4
4 143 1.4
4 144 7.6
4 145 2.0
4 146 5.3
4 147 0.5
4 148 0.6
4 149 3.8
4 150 8.7
4 151 8.2
4 152 0.5
4 153 4.0
4 154 4.5
4 155 9.4
4 156 8.9
4 157 2.0
4 158 2.9
4 159 6.1
4 160 7.0
4 161 5.0
4 162 7.4
4 163 6.3
4 164 8.6
4 165 5.7
4 166 5.1
4 167 9.4
4 168 8.6
4 169 9.8
4 170 4.2
4 171 1.3
4 172 2.0
4 173 2.7
4 174 2.7
4 175 9.6
4 176 4.7
4 177 8.0
4 178 0.1
4 179 5.3
4 180 1.7
4 181 8.8
4 182 3.6
4 183 2.3
4 184 2.8
4 185 8.1
4 186 1.6
4 187 1.6
4 189 4.6
4 190 7.8
4 191 7.1
4 192 9.6
4 193 5.1
4 194 3.4
4 195 8.2
4 196 0.8
4 197 8.5
4 198 7.6
4 199 9.4
4 200 8.3
4 201 1.8
4 202 0.7
4 203 0.2
4 204 4.5
4 205 3.4
4 206 9.8
4 207 9.2
4 208 1.4
4 209 9.9
4 210 4.5
4 211 3.1
4 212 8.8
4 213 8.1
4 214 5.4
4 215 1.5
4 216 6.2
4 217 7.0
4 218 3.2
4 219 6.3
4 220 1.6
4 221 0.9
4 222 3.4
4 223 1.2
4 224 6.1
4 225 6.8
4 226 9.3
4 227 6.9
4 228 5.3
4 229 7.0
4 230 6.3
4 231 3.5
4 232 8.8
4 233 7.1
4 234 3.8
4 235 3.3
4 236 0.5
4 237 3.6
4 238 2.5
4 239 1.9
4 240 3.5
4 241 7.0
4 242 5.0
4 243 2.3
4 244 5.2
4 245 0.4
4 246 3.8
4 247 1.4
4 248 7.4
4 249 7.0
4 250 7.7
4 251 9.0
4 252 8.0
4 253 1.0
4 254 0.1
4 255 4.0
4 256 7.8
4 257 9.5
4 258 1.0
4 259 3.0
4 260 6.5
4 261 7.3
4 262 6.6
4 263 5.3
4 264 4.3
4 265 0.4
4 266 8.6
4 267 4.8
4 268 3.9
4 269 1.1
4 270 6.7
4 271 7.5
4 272 8.1
4 273 1.6
4 274 9.8
4 275 3.3
4 276 2.0
4 277 3.6
4 278 4.6
4 279 9.4
4 280 0.6
4 281 2.3
4 282 8.4
4 283 8.6
4 284 3.3
4 285 8.5
4 286 2.6
4 287 1.1
4 288 8.0
4 289 3.6
4 290 4.2
4 291 4.5
4 292 0.9
4 293 0.8
4 294 9.7
4 295 5.2
4 296 1.1
4 297 8.3
4 299 5.1
4 300 9.4
4 301 6.7
4 302 2.5
4 303 7.5
4 304 8.3
4 305 2.3
4 306 0.8
4 307 0.3
4 308 5.9
4 309 5.4
4 310 9.7
4 311 6.5
4 312 7.7
4 313 8.1
4 314 5.1
4 315 1.1
4 316 6.6
4 317 7.8
4 318 2.2
4 319 4.6
4 320 1.3
4 321 6.4
4 322 9.1
4 323 2.2
4 324 7.1
4 325 8.8
4 326 7.4
4 327 8.3
4 328 7.1
4 329 7.4
4 330 3.3
4 331 6.5
4 332 4.1
4 333 5.9
4 334 4.0
4 335 2.4
4 336 8.2
4 337 4.7
4 338 2.7
4 339 4.1
4 340 0.2
4 341 2.4
4 342 0.6
4 343 7.9
4 344 0.5
4 345 5.8
4 346 9.0
4 347 7.1
4 348 3.5
4 349 1.2
4 350 1.7
4 351 4.9
4 352 7.5
4 353 0.8
4 354 7.1
4 355 4.7
4 356 9.6
4 357 4.4
4 358 2.9
4 359 6.7
4 360 1.8
4 361 6.2
4 362 3.1
4 363 5.9
4 364 2.1
4 365 7.1
4 366 8.2
4 367 0.3
4 368 1.8
4 369 0.9
4 370 4.4
4 371 2.0
4 372 3.4
4 373 5.0
4 374 9.9
4 375 3.8
4 376 0.8
4 377 8.9
4 378 0.9
4 379 4.3
4 381 2.6
4 382 9.2
4 383 7.6
4 384 3.4
4 385 6.2
4 386 2.3
4 387 3.0
4 388 0.6
4 389 5.2
4 390 9.7
4 391 2.5
4 392 1.4
4 393 2.8
4 394 8.3
4 395 3.5
4 396 9.9
4 397 6.6
4 398 3.8
4 399 1.8
4 400 7.5
5 1 8.2
5 2 3.8
5 3 0.9
5 4 3.2
5 5 3.7
5 6 4.7
5 7 4.0
5 8 2.6
5 9 5.7
5 10 8.3
5 11 2.6
5 12 8.3
5 13 7.4
5 14 0.2
5 15 1.7
5 16 3.6
5 17 2.5
5 18 4.7
5 19 4.3
5 20 7.7
5 21 4.4
5 22 6.7
5 23 9.1
5 24 7.2
5 25 5.1
5 26 2.7
5 27 7.2
5 28 1.6
5 29 6.5
5 30 9.0
5 31 9.2
5 32 4.7
5 33 2.8
5 35 7.9
5 36 6.5
5 37 4.8
5 38 1.9
5 39 9.1
5 40 0.4
5 41 0.1
5 42 1.7
5 43 8.7
5 44 7.5
5 45 2.0
5 46 0.4
5 47 1.2
5 48 4.4
5 49 5.1
5 50 5.4
5 51 2.1
5 52 9.5
5 53 2.2
5 54 1.2
5 55 6.7
5 56 7.2
5 57 3.9
5 58 3.9
5 59 8.9
5 60 0.4
5 61 2.9
5 62 8.0
5 63 5.0
5 64 5.7
5 65 8.1
5 66 2.9
5 67 2.2
5 68 2.9
5 69 4.8
5 70 1.2
5 71 3.3
5 72 4.9
5 73 3.0
5 74 2.0
5 75 2.5
5 76 4.9
5 77 2.4
5 78 3.6
5 79 9.4
5 80 7.6
5 81 9.1
5 82 1.5
5 83 7.1
5 84 1.3
5 85 2.7
5 86 3.8
5 87 8.5
5 88 6.5
5 89 7.7
5 90 7.4
5 91 6.9
5 92 0.6
5 93 5.4
5 94 1.9
5 95 6.3
5 96 3.5
5 97 4.9
5 98 8.4
5 99 6.4
5 100 9.6
5 101 9.7
5 102 9.7
5 103 4.6
5 104 2.7
5 105 1.7
5 106 7.0
5 107 7.6
5 108 4.1
5 109 0.7
5 110 7.0
5 111 1.7
5 112 9.7
5 113 8.4
5 114 8.8
5 115 1.0
5 116 1.1
5 117 2.6
5 118 9.5
5 119 7.6
5 120 0.3
5 121 6.9
5 122 4.5
5 123 1.0
5 124 2.3
5 125 6.4
5 126 7.3
5 127 5.8
5 128 1.3
5 129 5.7
5 130 2.2
5 131 0.9
5 132 5.4
5 133 2.0
5 134 5.5
5 135 8.1
5 136 3.7
5 137 2.5
5 138 5.7
5 139 7.8
5 140 3.2
5 141 2.6
5 142 9.5
5 143 2.9
5 144 1.1
5 145 8.3
5 146 3.9
5 147 2.2
5 148 0.9
5 149 3.4
5 150 9.8
5 151 1.2
5 152 0.3
5 153 4.3
5 154 2.2
5 155 2.6
5 156 0.8
5 157 9.4
5 158 8.5
5 159 2.1
5 160 5.1
5 161 0.7
5 162 3.0
5 163 0.5
5 164 2.7
5 165 8.5
5 166 8.6
5 167 6.3
