400 400
2 339 4.0
2 340 3.1
2 341 6.8
2 342 6.5
2 343 4.4
2 344 2.7
2 345 7.0
2 346 3.3
2 347 2.1
2 348 7.6
2 349 2.6
2 350 6.8
2 351 0.2
2 352 8.5
2 353 8.5
2 354 6.0
2 355 3.2
2 356 6.7
2 357 5.3
2 358 8.5
2 359 2.5
2 360 2.6
2 361 0.7
2 362 5.1
2 363 8.9
2 364 6.1
2 365 5.3
2 366 8.2
2 367 9.6
2 368 7.4
2 369 3.4
2 370 3.6
2 371 0.4
2 372 0.2
2 374 4.9
2 375 2.9
2 376 7.1
2 377 8.2
2 378 5.1
2 379 4.7
2 380 0.8
2 381 1.9
2 382 4.8
2 383 9.2
2 384 0.4
2 385 0.8
2 386 2.4
2 387 7.1
2 388 6.1
2 389 0.9
2 390 9.6
2 391 8.7
2 392 1.7
2 393 4.8
2 394 7.6
2 395 7.8
2 397 5.8
2 398 7.4
2 399 7.4
2 400 9.2
3 1 1.0
3 2 7.9
3 3 9.5
3 4 1.0
3 5 2.7
3 6 2.4
3 7 8.1
3 8 1.0
3 9 7.5
3 10 2.8
3 11 1.7
3 12 9.4
3 13 7.6
3 14 1.0
3 15 9.8
3 16 8.5
3 17 3.4
3 18 6.9
3 19 4.6
3 20 4.3
3 21 6.5
3 22 3.2
3 23 6.0
3 24 1.3
3 25 0.8
3 26 3.8
3 27 1.4
3 28 6.6
3 29 1.1
3 30 8.8
3 31 5.8
3 32 2.1
3 33 6.7
3 34 5.3
3 35 3.1
3 36 9.4
3 37 7.7
3 38 1.2
3 39 0.4
3 40 5.1
3 41 4.0
3 42 2.1
3 43 4.5
3 44 1.6
3 45 3.1
3 46 4.3
3 48 6.5
3 49 1.3
3 50 4.6
3 51 0.8
3 52 7.8
3 53 7.9
3 54 6.8
3 55 9.1
3 56 8.7
3 57 0.6
3 58 0.5
3 59 5.3
3 60 1.8
3 61 9.3
3 62 1.1
3 63 3.9
3 64 6.0
3 65 6.4
3 66 7.0
3 67 5.4
3 68 4.1
3 69 8.2
3 70 5.8
3 71 9.2
3 72 2.2
3 73 7.9
3 74 3.7
3 75 3.8
3 76 1.0
3 77 8.1
3 78 3.9
3 79 7.5
3 80 9.3
3 81 8.5
3 82 8.3
3 83 7.1
3 84 6.4
3 85 5.2
3 86 6.2
3 87 5.0
3 88 5.8
3 89 6.7
3 90 0.3
3 91 7.6
3 92 6.0
3 93 1.4
3 94 1.4
3 95 2.0
3 96 7.8
3 97 8.4
3 98 7.4
3 99 1.8
3 100 6.7
3 101 3.1
3 102 1.1
3 103 8.9
3 104 1.0
3 105 4.8
3 106 2.7
3 107 2.0
3 108 2.9
3 109 6.6
3 110 9.5
3 111 2.2
3 112 5.1
3 113 7.8
3 114 9.4
3 115 1.4
3 116 2.9
3 117 5.6
3 118 6.4
3 119 8.7
3 120 2.3
3 121 6.7
3 122 6.3
3 123 8.3
3 124 8.1
3 125 7.7
3 126 0.3
3 127 5.9
3 128 6.2
3 129 7.6
3 130 7.7
3 131 2.8
3 132 0.8
3 133 8.8
3 134 1.7
3 135 1.8
3 136 3.6
3 137 4.4
3 138 3.8
3 139 6.5
3 140 1.0
3 141 3.3
3 142 8.7
3 143 6.1
3 144 1.0
3 145 8.1
3 146 7.5
3 147 4.0
3 148 3.7
3 149 3.9
3 150 2.7
3 151 6.0
3 152 0.7
3 153 9.0
3 154 4.3
3 155 8.8
3 156 6.7
3 157 4.6
3 158 4.7
3 159 2.9
3 160 2.2
3 161 2.5
3 162 5.8
3 163 3.0
3 164 1.3
3 165 7.5
3 166 4.8
3 167 4.9
3 168 1.9
3 169 8.6
3 170 1.3
3 171 2.9
3 172 1.8
3 174 9.0
3 175 2.9
3 176 8.1
3 177 6.5
3 178 6.9
3 179 1.8
3 180 0.4
3 181 9.6
3 182 7.8
3 183 1.1
3 184 8.6
3 185 2.1
3 186 9.9
3 187 5.4
3 188 6.7
3 189 4.7
3 190 8.3
3 191 8.9
3 192 7.1
3 193 4.1
3 194 1.9
3 195 8.4
3 196 1.5
3 197 6.7
3 198 3.2
3 199 3.5
3 200 5.3
3 201 4.6
3 202 6.4
3 203 7.2
3 204 4.6
3 205 5.4
3 207 2.7
3 208 1.9
3 209 6.9
3 210 4.4
3 211 2.4
3 212 6.5
3 213 2.2
3 214 3.5
3 215 5.1
3 216 4.3
3 217 3.4
3 218 0.5
3 219 0.9
3 220 8.1
3 221 8.8
3 222 9.9
3 223 5.2
3 224 2.8
3 225 1.8
3 226 3.6
3 227 4.4
3 228 8.5
3 229 6.8
3 230 7.9
3 231 3.9
3 232 1.4
3 233 4.3
3 234 1.0
3 235 6.0
3 236 9.7
3 237 1.1
3 238 8.7
3 239 1.6
3 240 8.0
3 241 3.1
3 242 4.0
3 243 4.6
3 244 5.3
3 245 7.5
3 246 9.7
3 247 9.6
3 248 0.9
3 249 0.2
3 250 0.5
3 251 9.0
3 252 9.0
3 253 0.4
3 254 4.2
3 255 1.8
3 256 2.2
3 257 7.8
3 258 6.2
3 259 0.7
3 260 4.6
3 261 4.1
3 262 4.6
3 263 6.0
3 264 8.4
3 265 5.6
3 266 2.0
3 267 8.0
3 268 6.7
3 269 0.7
3 270 9.6
3 271 4.8
3 272 3.8
3 273 3.6
3 274 9.3
3 275 9.2
3 276 1.0
3 277 9.0
3 278 8.8
3 279 1.9
3 280 9.2
3 281 9.3
3 282 0.9
3 283 8.2
3 284 9.7
3 285 5.1
3 287 1.9
3 288 2.9
3 289 6.3
3 290 2.6
3 291 7.5
3 292 0.4
3 293 7.2
3 294 3.5
3 295 8.7
3 296 2.9
3 297 5.5
3 298 6.8
3 299 9.6
3 300 6.2
3 301 6.4
3 302 4.3
3 304 10.0
3 305 3.6
3 306 9.3
3 307 1.0
3 308 2.6
3 309 8.0
3 310 2.9
3 311 1.9
3 312 7.3
3 313 3.8
3 315 7.0
3 316 8.9
3 317 0.1
3 318 8.9
3 319 1.8
3 320 6.4
3 321 1.5
3 322 9.3
3 323 6.8
3 324 8.7
3 325 2.8
3 326 5.5
3 327 1.6
3 328 8.3
3 329 2.2
3 330 1.1
3 331 4.5
3 332 8.6
3 333 5.5
3 334 4.6
3 335 8.6
3 336 9.1
3 337 3.9
3 338 9.6
3 339 1.7
3 340 1.9
3 341 2.5
3 342 3.6
3 343 9.2
3 344 6.3
3 345 3.7
3 346 6.2
3 347 5.2
3 348 3.8
3 349 5.0
3 350 6.9
3 351 0.2
3 352 6.5
3 353 6.2
3 354 6.9
3 355 5.2
3 356 9.0
3 357 2.4
3 358 6.8
3 359 7.2
3 360 4.6
3 361 7.9
3 362 1.8
3 363 3.3
3 364 3.3
3 365 6.4
3 366 1.8
3 367 2.4
3 368 0.2
3 369 1.4
3 370 4.2
3 371 2.1
3 372 3.9
3 373 7.8
3 374 1.3
3 375 0.1
3 376 1.4
3 377 7.5
3 378 5.3
3 379 5.2
3 380 2.5
3 381 2.2
3 382 5.4
3 383 9.0
3 384 8.4
3 385 2.4
3 386 4.2
3 387 7.4
3 388 4.8
3 389 0.9
3 390 4.6
3 391 9.4
3 392 8.8
3 393 6.4
3 394 2.7
3 395 2.1
3 396 2.8
3 397 4.5
3 398 4.6
3 399 3.0
3 400 5.9
4 1 8.8
4 2 5.1
4 3 9.7
4 4 6.5
4 5 6.4
4 6 9.8
4 7 8.0
4 8 3.9
4 9 5.2
4 10 3.2
4 11 6.4
4 12 7.4
4 13 8.6
4 14 5.3
4 15 5.8
4 16 1.0
4 17 9.5
4 18 3.2
4 19 5.8
4 20 0.4
4 21 7.9
4 22 5.2
4 23 9.2
4 24 4.3
4 25 7.8
4 26 1.4
4 27 7.1
4 28 2.3
4 29 6.0
4 31 8.2
4 32 4.7
4 33 5.2
4 34 7.9
4 35 1.3
4 36 1.7
4 37 7.8
4 38 9.3
4 39 5.6
4 40 2.9
4 41 2.5
4 42 1.9
4 43 0.3
4 44 1.1
4 45 7.3
4 46 6.2
4 47 2.1
4 48 6.8
4 49 9.4
4 50 7.9
4 51 7.2
4 52 7.3
4 53 3.1
4 54 6.5
4 55 1.5
4 56 0.9
4 57 7.8
4 58 8.6
4 59 3.2
4 60 3.8
4 61 8.7
4 62 1.4
4 63 8.5
4 64 3.9
4 65 9.3
4 66 9.8
4 67 5.6
4 68 7.1
4 69 9.1
4 70 1.1
4 72 1.5
4 73 3.1
4 74 0.3
4 75 2.7
4 76 0.4
4 77 6.5
4 78 4.8
4 79 7.1
4 80 5.9
4 81 2.7
4 82 4.3
4 83 3.1
4 84 5.7
4 85 0.8
4 86 4.7
4 87 6.6
4 88 8.6
4 89 3.3
4 90 9.9
4 91 2.5
4 92 1.9
4 93 1.3
4 94 1.0
4 95 5.8
4 96 0.6
4 97 0.8
4 98 1.4
4 99 7.7
4 100 9.9
4 101 2.6
4 102 7.7
4 103 1.4
4 104 5.6
4 105 8.0
4 106 4.1
4 107 6.0
4 108 4.5
4 109 8.9
4 110 3.1
4 111 0.4
4 112 1.6
4 113 7.5
4 114 3.5
4 115 7.3
4 116 8.3
4 117 8.2
4 118 3.9
4 119 6.9
4 120 1.5
4 121 3.8
4 122 9.4
4 123 3.4
4 124 5.1
4 125 0.4
4 126 9.3
4 127 5.7
4 128 1.2
4 129 0.7
4 130 3.4
4 131 1.1
4 132 3.2
4 133 1.1
4 134 2.6
4 135 8.9
4 136 9.1
4 137 6.7
4 138 4.9
4 139 3.6
4 140 5.6
4 141 8.0
4 142 3.9
4 143 7.2
4 144 5.5
4 145 7.4
4 146 4.5
4 147 3.7
4 148 5.6
4 149 8.4
4 150 0.7
4 151 7.0
4 152 2.2
4 154 0.4
4 155 7.3
4 156 0.5
4 157 9.7
4 158 3.0
4 159 1.7
4 160 0.4
4 161 6.3
4 162 2.8
4 163 3.6
4 164 7.4
4 165 5.4
4 166 2.5
4 167 6.5
4 168 2.1
4 169 7.4
4 171 7.6
4 172 5.4
4 173 3.9
4 174 4.8
4 175 0.8
4 176 1.3
4 177 9.3
4 178 4.6
4 179 6.9
4 180 7.7
4 181 5.3
4 182 4.0
4 183 9.9
4 184 5.3
4 185 4.4
4 186 7.2
4 187 5.8
4 188 4.1
4 189 0.1
4 190 7.5
4 191 4.5
4 192 6.5
4 193 0.3
4 194 8.1
4 195 3.9
4 196 5.7
4 197 0.6
4 198 0.3
4 199 7.7
4 200 7.9
4 201 0.4
4 202 5.4
4 203 3.3
4 204 4.3
4 205 0.2
4 206 4.1
4 207 5.6
4 208 9.5
4 209 8.7
4 210 2.5
4 211 7.2
4 212 4.0
4 213 6.5
4 214 7.1
4 215 9.3
4 216 0.9
4 217 4.2
4 218 5.1
4 219 5.0
4 220 4.4
4 221 2.6
4 222 9.4
4 223 0.9
4 224 2.9
4 225 7.5
4 226 4.7
4 227 8.6
4 228 8.0
4 229 5.1
4 230 6.4
4 231 6.0
4 232 5.4
4 233 1.7
4 234 9.3
4 235 9.7
4 236 2.0
4 237 3.4
4 238 5.4
4 239 1.4
4 240 2.1
4 241 7.9
4 242 8.6
4 243 6.1
4 244 4.4
4 245 5.7
4 246 5.5
4 247 5.3
4 248 9.9
4 249 0.6
4 250 0.3
4 251 4.3
4 252 3.2
4 253 9.7
4 254 5.2
4 255 6.1
4 256 7.2
4 257 9.9
4 258 4.7
4 259 5.3
4 260 5.0
4 261 1.1
4 262 1.2
4 263 0.5
4 264 2.8
4 265 0.5
4 266 0.2
4 267 4.8
4 268 3.9
4 269 5.6
4 270 6.2
4 271 6.0
4 272 3.5
4 273 4.9
4 274 2.2
4 275 7.9
4 276 0.5
4 277 7.6
4 278 3.3
4 279 0.5
4 280 8.2
4 281 3.6
4 282 4.8
4 283 1.4
4 284 3.3
4 285 10.0
4 286 7.6
4 287 0.5
4 288 9.9
4 289 2.3
4 290 5.8
4 291 4.9
4 292 3.4
4 293 7.0
4 294 5.4
4 295 6.2
4 296 7.5
4 297 5.6
4 298 1.0
4 299 1.4
4 300 1.2
4 301 7.3
4 302 7.5
4 303 4.7
4 304 2.1
4 305 9.6
4 306 2.6
4 307 2.7
4 308 7.3
4 309 5.9
4 310 3.1
4 311 5.5
4 312 9.5
4 313 7.9
4 314 6.9
4 315 2.8
4 316 7.9
4 317 4.5
4 318 3.3
4 319 7.9
4 320 6.8
4 321 9.1
4 322 2.8
4 323 0.2
4 324 6.1
4 325 8.2
4 326 6.4
4 327 3.6
4 328 3.8
4 329 7.4
4 330 5.1
4 331 5.0
4 332 4.7
4 333 2.5
4 334 9.7
4 335 6.8
4 336 2.2
4 337 2.4
4 338 9.4
4 339 9.4
4 340 8.3
4 341 2.6
4 342 4.9
4 343 7.7
4 344 0.5
4 345 1.8
4 346 0.5
4 347 8.5
4 348 6.3
4 349 3.8
4 350 6.3
4 351 3.0
4 352 2.8
4 353 9.1
4 354 3.2
4 355 8.9
4 356 7.3
4 357 9.6
4 358 2.5
4 359 1.1
4 360 7.0
4 361 7.6
4 362 6.1
4 363 1.7
4 364 0.1
4 365 5.8
4 366 8.4
4 367 2.3
4 368 8.2
4 369 7.9
4 370 1.7
4 371 6.4
4 372 0.5
4 373 6.6
4 374 4.1
4 375 1.0
4 376 8.4
4 377 4.6
4 378 9.4
4 379 4.6
4 380 8.4
4 381 5.7
4 382 7.6
4 383 1.2
4 384 4.8
4 385 0.8
4 386 0.1
4 387 2.1
4 388 0.4
4 389 2.7
4 390 3.2
4 391 7.4
4 392 0.3
4 393 9.3
4 394 9.0
4 395 0.4
4 396 5.1
4 397 7.4
4 398 2.7
4 399 3.3
4 400 5.3
5 1 4.4
5 2 9.7
5 3 5.8
5 4 0.9
5 5 3.8
5 6 6.8
5 7 9.3
5 8 8.4
5 9 6.2
5 10 3.9
5 11 6.8
5 12 2.0
5 13 1.5
5 14 8.1
5 15 6.8
5 16 2.3
5 17 8.2
5 18 8.9
5 19 2.7
5 20 0.9
5 21 2.1
5 23 1.2
5 24 1.5
5 25 9.0
5 26 1.6
5 27 6.6
5 28 6.5
5 29 4.3
5 30 9.8
5 31 1.8
5 32 8.6
5 33 9.5
5 34 7.6
5 35 9.5
5 36 3.3
5 37 4.4
5 38 8.8
5 39 1.8
5 40 0.6
5 41 2.7
5 42 8.6
5 43 2.6
5 44 4.2
5 45 6.7
5 46 9.4
5 47 6.5
5 48 4.9
5 49 8.3
5 50 9.2
5 51 5.8
5 52 0.4
5 53 9.2
5 54 7.0
5 55 1.9
5 56 8.2
5 57 8.6
5 58 8.5
5 59 4.7
5 60 2.9
5 61 8.3
5 62 6.5
5 63 1.5
5 64 7.8
5 65 4.1
5 66 1.0
5 67 1.2
5 68 8.5
5 69 9.8
5 70 3.0
5 71 9.1
5 72 2.5
5 73 1.6
5 74 1.6
5 75 6.7
5 76 8.3
5 77 1.0
5 78 3.2
5 79 3.2
5 80 9.3
5 81 2.3
5 82 9.0
5 83 9.8
5 84 1.5
5 85 6.0
5 86 1.7
5 87 9.8
5 88 4.6
5 89 0.1
5 90 4.5
5 91 7.4
5 92 8.5
5 93 1.0
5 94 8.9
5 95 6.3
5 96 5.1
5 97 10.0
5 98 7.5
5 99 3.6
5 100 9.8
5 101 0.4
5 102 2.6
5 103 2.3
5 104 2.0
5 105 4.3
5 106 9.0
5 107 0.3
5 108 5.3
5 109 2.2
5 110 3.5
5 111 4.6
5 112 4.6
5 113 2.4
5 114 4.4
5 115 6.1
5 116 8.4
5 117 6.0
5 118 5.9
5 119 3.0
5 120 6.2
5 121 0.4
5 122 0.4
5 123 4.6
5 124 1.3
5 125 9.3
5 126 0.9
5 127 6.4
5 128 9.3
5 129 8.4
5 130 10.0
5 131 9.1
5 132 8.9
5 133 2.6
5 134 1.4
5 135 0.9
5 136 6.9
5 137 0.5
5 138 1.2
5 139 2.2
5 140 2.7
5 141 4.7
5 142 6.8
5 143 7.3
5 144 7.1
5 145 1.1
5 146 3.4
5 147 5.5
5 148 7.2
5 149 9.3
5 150 8.5
5 151 3.3
5 152 9.6
5 153 8.8
5 154 7.9
5 155 1.0
5 156 8.2
5 157 8.9
5 158 7.4
5 159 7.4
5 160 7.3
5 161 7.3
5 162 6.5
5 163 6.1
5 164 9.9
5 165 8.0
5 166 7.0
5 167 6.8
5 168 8.5
5 169 8.2
5 170 9.0
