200 200
1 192 5.1
1 193 7.8
1 194 5.9
1 195 2.6
1 196 3.8
1 197 7.9
1 198 5.4
1 199 3.2
1 200 2.7
2 1 9.9
2 2 3.4
2 3 6.9
2 4 7.8
2 5 4.7
2 6 5.8
2 7 5.3
2 8 3.8
2 9 0.2
2 10 2.1
2 11 3.1
2 12 6.5
2 13 4.8
2 14 3.1
2 15 8.5
2 16 8.4
2 17 3.0
2 18 2.3
2 19 5.6
2 20 8.7
2 21 2.1
2 22 7.2
2 23 3.8
2 24 9.9
2 25 3.1
2 26 6.4
2 27 3.7
2 28 1.0
2 29 1.9
2 30 7.0
2 31 3.7
2 32 1.8
2 33 0.3
2 34 0.5
2 35 9.6
2 36 5.1
2 37 6.3
2 38 4.9
2 39 8.9
2 40 6.5
2 41 7.0
2 42 2.1
2 43 3.0
2 44 1.8
2 45 5.1
2 46 1.5
2 47 0.2
2 48 8.1
2 49 3.8
2 50 5.7
2 51 6.8
2 52 5.9
2 53 2.9
2 54 0.6
2 55 5.8
2 56 6.0
2 57 7.0
2 58 9.5
2 59 7.0
2 60 8.8
2 61 6.5
2 62 0.6
2 63 0.6
2 64 6.9
2 65 1.2
2 66 0.2
2 67 2.0
2 68 7.4
2 69 5.1
2 70 0.9
2 71 4.0
2 72 2.1
2 73 3.0
2 74 7.0
2 75 3.9
2 76 8.1
2 77 8.5
2 78 4.1
2 79 6.2
2 80 2.2
2 81 9.8
2 82 2.9
2 83 8.1
2 84 2.7
2 85 3.5
2 86 3.9
2 87 8.7
2 88 0.4
2 89 3.5
2 90 5.6
2 91 9.3
2 92 10.0
2 93 6.3
2 94 9.9
2 95 6.8
2 96 7.4
2 97 0.1
2 98 8.8
2 99 4.9
2 100 5.2
2 101 9.7
2 102 8.8
2 103 7.4
2 104 2.6
2 105 5.8
2 106 1.3
2 107 0.7
2 108 4.2
2 109 5.3
2 110 6.9
2 111 6.5
2 112 5.1
2 113 9.8
2 114 4.6
2 115 7.8
2 116 3.3
2 117 8.5
2 118 6.5
2 119 3.7
2 120 2.0
2 121 2.1
2 122 3.0
2 123 1.9
2 124 8.4
2 125 2.9
2 126 8.8
2 127 5.8
2 128 3.0
2 129 7.6
2 130 0.7
2 131 8.3
2 132 7.3
2 133 9.5
2 134 5.6
2 135 9.9
2 136 5.3
2 137 6.9
2 138 0.6
2 139 9.5
2 140 2.2
2 141 7.5
2 142 6.0
2 143 7.4
2 144 7.3
2 145 0.6
2 146 5.2
2 147 0.5
2 148 9.1
2 149 1.7
2 150 4.2
2 151 1.0
2 152 3.8
2 153 7.2
2 154 3.0
2 155 2.2
2 156 0.1
2 157 1.8
2 158 8.0
2 159 3.2
2 160 9.4
2 161 8.7
2 162 1.4
2 163 6.6
2 164 8.2
2 165 7.1
2 166 6.6
2 167 3.4
2 168 4.0
2 169 7.2
2 170 3.0
2 171 6.2
2 172 4.7
2 173 9.0
2 174 3.6
2 175 2.0
2 176 9.5
2 177 8.7
2 178 2.5
2 179 8.6
2 180 0.4
2 181 6.7
2 182 9.7
2 183 4.3
2 184 4.0
2 185 2.7
2 186 6.5
2 187 4.1
2 188 4.5
2 189 4.5
2 190 7.3
2 191 3.8
2 192 3.2
2 193 8.7
2 194 0.5
2 195 1.4
2 196 5.8
2 197 7.0
2 198 4.8
2 199 9.7
2 200 4.2
3 1 7.8
3 2 6.0
3 3 8.9
3 4 6.7
3 5 9.5
3 6 0.8
3 7 6.3
3 8 8.3
3 9 3.3
3 10 4.9
3 11 8.7
3 13 4.6
3 14 3.0
3 15 4.0
3 16 7.3
3 17 9.4
3 18 8.1
3 19 1.7
3 20 3.9
3 21 5.4
3 22 5.5
3 23 7.1
3 24 4.1
3 25 6.0
3 26 8.5
3 27 9.9
3 28 3.0
3 29 3.3
3 30 9.6
3 31 7.2
3 32 1.1
3 33 5.6
3 34 6.1
3 35 7.8
3 36 5.1
3 37 6.9
3 38 4.1
3 39 3.3
3 40 0.2
3 41 9.0
3 42 2.0
3 43 0.2
3 44 3.6
3 45 5.0
3 46 4.3
3 47 0.8
3 48 4.4
3 49 2.4
3 50 2.5
3 51 8.4
3 52 7.8
3 53 8.1
3 54 5.5
3 55 1.9
3 56 4.1
3 57 4.0
3 58 1.8
3 59 7.1
3 60 7.2
3 61 1.4
3 62 4.3
3 63 8.3
3 64 6.9
3 65 0.4
3 66 6.1
3 67 2.0
3 68 7.3
3 69 0.1
3 70 5.3
3 71 7.4
3 72 9.1
3 73 7.4
3 74 7.7
3 75 2.7
3 76 2.4
3 77 1.9
3 78 3.5
3 79 6.8
3 80 4.3
3 81 6.0
3 82 5.2
3 83 2.2
3 84 4.0
3 85 0.7
3 86 4.1
3 87 8.1
3 88 4.7
3 89 5.8
3 90 5.2
3 91 1.9
3 92 7.2
3 93 9.5
3 94 0.2
3 95 4.1
3 96 9.8
3 97 6.3
3 98 6.1
3 99 7.1
3 100 6.4
3 101 1.4
3 102 4.5
3 103 5.5
3 104 8.8
3 105 2.2
3 106 8.2
3 107 1.2
3 108 4.2
3 109 1.7
3 110 8.0
3 111 8.5
3 112 7.7
3 113 3.2
3 114 0.7
3 115 1.7
3 116 3.9
3 117 4.7
3 118 9.8
3 119 8.6
3 120 0.6
3 121 5.0
3 122 0.4
3 123 7.7
3 124 4.4
3 125 0.6
3 126 1.8
3 127 4.3
3 128 6.9
3 129 7.9
3 130 1.4
3 131 3.3
3 132 9.4
3 133 5.9
3 134 8.8
3 135 8.2
3 136 8.1
3 137 7.0
3 138 9.4
3 139 2.3
3 140 8.6
3 141 7.4
3 142 0.8
3 143 6.3
3 144 0.6
3 145 1.5
3 146 8.0
3 147 4.5
3 148 6.2
3 149 7.8
3 150 3.1
3 151 6.7
3 152 2.8
3 153 3.5
3 154 4.5
3 155 7.2
3 156 4.1
3 157 6.3
3 158 1.5
3 159 1.0
3 160 4.3
3 161 2.9
3 162 4.3
3 163 3.7
3 164 8.8
3 165 3.1
3 166 1.8
3 167 7.0
3 169 1.2
3 170 9.3
3 171 8.7
3 172 8.6
3 174 5.0
3 175 9.2
3 176 1.5
3 177 3.0
3 178 3.7
3 179 7.7
3 180 0.8
3 181 6.8
3 182 4.5
3 183 3.6
3 184 0.3
3 185 9.0
3 186 0.8
3 187 4.4
3 188 5.3
3 189 2.3
3 190 5.4
3 191 9.6
3 192 5.2
3 193 9.6
3 194 3.3
3 195 4.0
3 196 2.7
3 197 5.1
3 198 1.0
3 199 2.7
3 200 6.3
4 1 0.2
4 2 1.4
4 3 4.9
4 4 0.3
4 5 6.4
4 6 4.1
4 7 1.9
4 8 9.4
4 9 7.9
4 10 9.6
4 11 0.2
4 12 4.6
4 13 4.1
4 14 3.7
4 15 4.9
4 16 3.1
4 17 4.5
4 18 9.3
4 19 8.4
4 20 6.8
4 21 4.6
4 22 8.0
4 23 2.0
4 24 4.3
4 25 1.2
4 26 6.0
4 27 6.9
4 28 6.3
4 29 6.9
4 30 9.7
4 31 2.6
4 32 7.2
4 33 1.1
4 34 7.6
4 35 7.5
4 36 7.5
4 37 1.7
4 38 9.4
4 39 6.9
4 40 9.6
4 41 9.0
4 42 7.1
4 43 4.2
4 44 3.1
4 45 0.8
4 46 9.1
4 47 6.1
4 48 5.3
4 49 8.3
4 50 4.5
4 51 2.1
4 52 3.0
4 53 2.5
4 54 4.1
4 55 7.2
4 56 3.7
4 58 4.2
4 59 10.0
4 60 7.0
4 61 3.9
4 62 2.6
4 63 4.1
4 64 4.9
4 65 0.1
4 66 1.7
4 67 2.4
4 68 1.8
4 69 1.0
4 70 9.4
4 71 1.4
4 73 6.4
4 74 5.6
4 75 3.1
4 76 7.3
4 77 4.7
4 78 9.2
4 79 2.6
4 80 3.0
4 81 3.7
4 82 4.7
4 83 6.0
4 84 6.2
4 85 8.8
4 86 3.2
4 87 9.8
4 88 8.8
4 89 7.4
4 90 9.8
4 91 5.8
4 92 1.2
4 93 2.4
4 94 10.0
4 95 6.2
4 96 2.5
4 97 1.6
4 98 8.6
4 99 4.4
4 100 2.6
4 101 8.0
4 102 5.8
4 103 2.6
4 104 4.4
4 105 1.3
4 106 5.7
4 107 1.7
4 108 6.0
4 109 4.9
4 110 4.3
4 111 9.0
4 112 8.6
4 113 9.0
4 114 5.0
4 115 4.8
4 116 7.8
4 117 8.2
4 118 4.6
4 119 6.7
4 120 5.6
4 121 4.4
4 122 2.5
4 123 6.9
4 124 6.8
4 125 2.4
4 126 3.1
4 127 9.3
4 128 4.0
4 129 1.7
4 130 3.6
4 131 6.7
4 132 9.7
4 133 9.4
4 134 9.3
4 135 4.1
4 136 0.7
4 137 5.0
4 138 5.8
4 139 6.8
4 140 10.0
4 142 5.8
4 143 8.6
4 144 9.1
4 145 0.8
4 146 3.4
4 147 6.9
4 148 9.1
4 149 8.0
4 150 3.5
4 151 4.7
4 152 2.4
4 153 6.0
4 154 1.6
4 155 9.2
4 156 8.4
4 157 4.6
4 158 8.5
4 159 2.5
4 160 6.3
4 161 2.1
4 162 9.2
4 163 6.0
4 164 1.5
4 165 8.5
4 167 2.2
4 168 3.5
4 169 5.8
4 170 9.0
4 171 3.5
4 172 5.9
4 173 4.7
4 174 2.1
4 175 5.0
4 176 5.6
4 177 5.5
4 178 1.8
4 179 4.6
4 180 3.5
4 181 5.4
4 182 9.3
4 183 6.0
4 184 1.4
4 185 0.9
4 186 5.1
4 187 9.8
4 188 5.5
4 189 3.6
4 190 2.3
4 191 1.8
4 192 5.7
4 193 1.4
4 194 7.8
4 195 7.2
4 196 9.9
4 197 7.8
4 198 9.4
4 199 3.4
4 200 3.7
5 1 8.3
5 2 6.9
5 3 9.6
5 4 3.1
5 5 9.1
5 6 4.6
5 7 8.6
5 8 4.6
5 9 6.4
5 10 3.2
5 11 8.1
5 12 1.8
5 13 2.6
5 14 4.1
5 15 3.2
5 16 3.4
5 17 9.3
5 18 3.0
5 19 8.9
5 20 2.9
5 21 5.2
5 22 0.7
5 23 8.6
5 24 6.6
5 25 8.5
5 26 5.7
5 27 6.5
5 28 6.4
5 29 5.1
5 30 10.0
5 32 3.4
5 33 6.9
5 34 9.6
5 35 6.4
5 36 6.0
5 37 4.2
5 38 5.1
5 39 0.6
5 40 0.6
5 41 8.3
5 42 8.7
5 43 2.4
5 44 0.9
5 45 2.8
5 46 5.6
5 47 4.3
5 48 2.1
5 49 8.5
5 50 3.2
5 51 5.0
5 52 3.7
5 53 3.9
5 54 3.5
5 55 0.4
5 56 2.5
5 57 9.2
5 58 6.9
5 59 8.8
5 60 4.3
5 61 6.9
5 62 8.8
5 63 7.7
5 64 3.8
5 65 8.5
5 66 4.2
5 67 9.8
5 68 2.7
5 69 9.2
5 70 0.4
5 71 3.3
5 72 7.5
5 73 9.2
5 74 5.7
5 75 8.4
5 76 2.0
5 77 1.3
5 78 2.7
5 79 4.1
5 80 9.8
5 81 5.9
5 82 9.1
5 83 3.5
5 84 9.8
5 85 2.6
5 86 3.9
5 87 2.3
5 88 1.9
5 89 0.8
5 90 1.1
5 91 6.2
5 92 7.6
5 93 9.9
5 94 3.9
5 95 1.5
5 96 8.4
5 97 8.1
5 98 1.3
5 99 1.1
5 100 7.3
5 101 1.7
5 102 4.4
5 103 4.8
5 104 0.8
5 105 0.1
5 106 3.2
5 107 2.8
5 108 1.4
5 109 5.9
5 110 6.9
5 111 1.2
5 112 1.8
5 113 6.0
5 114 4.7
5 115 1.6
5 116 8.6
5 117 8.5
5 118 3.9
5 119 0.5
5 120 9.3
5 121 5.0
5 122 6.7
5 123 6.9
5 124 4.9
5 125 0.6
5 126 8.4
5 127 3.4
5 128 8.6
5 129 9.6
5 130 4.5
5 131 5.9
5 132 1.3
5 133 8.9
5 134 0.8
5 135 2.2
5 136 9.0
5 137 4.0
5 138 5.0
5 139 0.4
5 140 9.9
5 141 1.9
5 142 1.6
5 143 1.7
5 144 8.0
5 145 6.3
5 146 3.3
5 147 6.6
5 148 4.8
5 149 7.2
5 150 7.1
5 151 4.1
5 152 2.2
5 153 3.7
5 154 1.0
5 155 7.2
5 156 4.3
5 157 9.4
5 158 0.5
5 159 2.9
5 160 9.0
5 161 5.0
5 162 8.9
5 163 0.3
5 164 4.0
5 165 9.6
5 166 2.5
5 167 3.0
5 168 3.6
5 169 7.5
5 170 3.4
5 171 3.5
5 172 9.4
5 173 5.1
5 174 5.2
5 175 7.4
5 176 1.3
5 177 8.6
5 178 4.0
5 179 6.1
5 180 5.8
5 181 1.0
5 182 0.2
5 183 8.0
5 184 4.7
5 185 1.2
5 186 5.2
5 187 9.0
5 188 0.6
5 189 5.7
5 190 1.9
5 191 9.6
5 192 0.8
5 193 0.8
5 194 9.9
5 195 4.7
5 196 0.4
5 197 2.4
5 198 7.7
5 199 4.1
5 200 9.9
6 1 1.2
6 2 7.6
6 3 9.4
6 4 6.2
6 5 2.9
6 6 6.8
6 7 7.5
6 8 1.4
6 9 0.7
6 10 3.7
6 11 7.2
6 12 1.7
6 13 3.9
6 14 5.2
6 15 6.4
6 16 5.0
6 17 0.4
6 18 5.5
6 19 5.6
6 20 6.1
6 21 7.4
6 22 5.2
6 23 6.9
6 24 8.2
6 25 5.1
6 26 1.6
6 27 8.6
6 28 7.5
6 29 9.3
6 30 2.7
6 31 7.5
6 32 0.5
6 33 0.3
6 34 6.8
6 35 6.7
6 36 3.2
6 37 3.6
6 38 4.3
6 39 4.6
6 40 4.3
6 41 7.9
6 42 1.8
6 43 6.0
6 44 1.8
6 45 7.0
6 46 2.4
6 47 6.8
6 48 7.4
6 49 7.9
6 50 2.4
6 51 3.5
6 52 5.3
6 53 7.6
6 54 0.4
6 55 3.5
6 56 2.7
6 57 2.0
6 58 2.1
6 59 0.2
6 60 1.4
6 61 4.8
6 62 7.7
6 63 1.9
6 64 5.1
6 65 4.5
6 66 8.6
6 67 8.3
6 68 8.1
6 69 2.9
6 70 2.9
6 71 2.4
6 72 0.8
6 73 4.7
6 74 8.4
6 75 2.6
6 76 1.7
6 77 0.8
6 78 9.4
6 79 9.1
6 80 8.7
6 81 1.9
6 82 2.7
6 83 4.0
6 84 9.5
6 85 3.1
6 86 7.4
6 87 2.2
6 88 5.1
6 89 9.5
6 90 2.5
6 91 6.5
6 92 4.3
6 93 0.1
6 94 8.4
6 95 9.4
6 96 4.7
6 97 7.0
6 98 7.8
6 99 2.7
6 100 9.9
6 101 0.7
6 102 5.1
6 103 0.7
6 104 5.4
6 105 3.4
6 106 3.3
6 107 7.1
6 108 4.2
6 109 2.8
6 110 6.3
6 111 2.9
6 112 4.6
6 113 8.9
6 114 6.9
6 115 4.1
6 116 2.0
6 117 4.3
6 118 6.4
6 119 7.2
6 120 3.9
6 121 8.8
6 122 3.7
6 123 8.2
6 124 9.0
6 125 2.1
6 126 7.6
6 127 3.6
6 128 9.2
6 129 5.4
6 130 6.3
6 131 9.1
6 132 6.0
6 133 1.4
6 134 9.8
6 135 1.4
6 136 4.9
6 137 3.1
6 138 8.6
6 139 9.1
6 140 5.9
6 141 4.8
6 142 2.1
6 143 0.5
6 144 3.8
6 145 9.0
6 146 4.7
6 147 5.8
6 148 3.3
6 149 1.0
6 150 3.0
6 151 7.2
6 152 9.8
6 153 6.7
6 154 5.3
6 155 8.8
6 156 8.8
6 157 2.9
6 158 2.4
6 159 7.9
6 160 8.3
6 161 8.7
6 162 7.0
6 163 4.3
6 164 0.2
6 165 6.8
6 166 5.8
6 167 5.1
6 168 9.9
6 169 4.3
6 170 4.2
6 171 5.7
6 172 9.2
6 173 6.2
6 174 6.3
6 175 2.9
6 176 5.2
6 177 0.9
6 178 8.7
6 179 8.5
6 180 1.9
6 181 1.6
6 182 5.7
6 183 1.8
6 184 8.3
6 185 1.0
6 186 0.6
6 187 7.1
6 188 4.0
6 189 3.0
6 190 5.0
6 191 2.3
6 192 1.7
6 193 2.0
6 194 6.6
6 195 1.9
6 196 8.8
6 197 2.4
6 198 7.0
6 199 8.6
6 200 6.7
7 1 1.1
7 2 4.4
7 3 5.9
7 4 7.3
7 5 0.6
7 6 8.8
7 7 2.5
7 8 1.6
7 9 7.5
7 10 1.0
7 11 3.5
7 12 9.1
7 13 6.7
7 14 5.3
7 15 7.4
7 16 7.7
7 17 5.9
7 18 4.5
7 19 1.7
7 20 8.8
7 21 9.5
7 22 3.9
7 23 0.6
7 24 1.5
7 25 0.5
7 26 2.5
7 27 0.2
7 28 2.9
7 29 9.4
7 30 8.9
7 31 9.6
7 32 0.5
7 33 3.2
7 34 5.5
7 35 7.9
7 36 3.9
7 37 4.3
7 38 0.4
7 39 5.5
7 40 1.7
7 41 1.5
7 42 9.0
7 43 0.8
7 44 8.2
7 45 4.3
7 46 8.2
7 47 5.9
7 48 0.2
7 49 2.7
7 50 7.6
7 51 9.0
7 52 2.2
7 53 1.5
7 54 9.6
7 55 3.7
7 56 2.0
7 57 2.0
7 58 3.9
7 59 5.0
7 60 1.5
7 61 2.8
7 62 4.6
7 63 2.0
7 64 6.0
7 66 9.9
7 67 9.9
7 68 4.3
7 69 0.3
7 70 5.4
7 71 6.1
7 72 1.8
7 73 4.3
7 74 6.9
7 75 9.9
7 76 8.6
7 77 5.1
7 78 5.8
7 79 8.8
7 80 7.9
7 81 3.3
7 82 7.8
7 84 4.8
7 85 7.3
7 86 3.8
7 87 6.9
7 88 9.4
7 89 7.7
7 90 1.8
7 91 0.8
7 92 0.5
7 93 6.4
7 94 2.8
7 95 6.5
7 96 6.5
7 97 2.7
7 98 6.4
7 99 0.9
7 100 3.0
7 101 1.7
7 102 6.9
7 103 4.7
7 104 6.1
7 105 3.8
7 106 4.7
7 107 4.7
7 108 8.9
7 109 0.5
7 110 3.5
7 111 6.8
7 112 3.8
7 113 1.2
7 114 6.9
7 115 8.7
7 116 8.5
7 117 0.6
7 118 5.5
7 119 7.9
7 120 8.3
7 121 7.4
7 122 8.7
7 123 8.8
7 124 3.8
7 125 1.5
7 126 5.2
7 127 0.3
7 128 4.2
7 129 1.6
7 130 1.2
7 131 7.2
7 132 3.4
7 133 8.1
7 134 2.0
7 135 9.4
7 136 1.9
7 137 6.6
7 138 4.1
7 139 0.9
7 140 7.1
7 141 7.6
7 142 7.7
7 143 0.9
7 144 8.8
7 145 4.6
7 146 9.6
7 147 7.3
7 148 5.2
7 149 5.1
7 150 5.3
7 151 3.5
7 152 2.5
7 153 4.0
7 154 2.3
7 155 6.3
7 156 5.5
7 157 7.6
7 158 6.6
7 159 9.8
7 160 9.2
7 161 7.8
7 162 7.0
7 163 2.5
7 164 6.0
7 165 9.0
7 166 2.0
7 167 7.9
7 168 5.6
7 169 6.1
7 170 8.8
7 171 2.7
7 172 3.7
7 173 6.4
7 174 3.6
7 175 2.5
7 176 1.0
7 177 3.1
7 178 9.8
7 179 6.2
7 180 8.2
7 181 5.1
7 182 9.7
7 183 0.7
7 184 9.1
7 185 2.1
7 186 7.0
7 187 4.6
7 188 9.6
7 189 3.7
7 190 4.4
7 191 8.8
7 192 1.5
7 193 1.4
7 194 1.3
7 195 7.5
7 196 0.4
7 197 3.3
7 198 5.3
7 199 6.0
7 200 9.4
8 1 4.1
8 2 8.7
8 3 3.1
8 4 0.5
8 5 2.3
8 6 5.5
8 7 1.5
8 8 5.4
8 9 5.4
8 10 7.7
8 11 3.6
8 12 0.5
8 13 7.5
8 14 4.4
8 15 9.5
8 16 9.5
8 17 1.4
8 18 4.2
8 19 9.1
8 20 5.0
8 21 8.6
8 22 7.9
8 23 6.5
8 25 9.2
8 26 4.0
8 27 0.4
8 28 2.5
8 29 9.3
8 30 6.4
8 31 1.9
8 32 3.4
8 33 5.1
8 34 5.0
8 35 3.9
8 36 7.3
8 37 0.5
8 38 5.4
8 39 2.7
8 40 5.9
8 41 3.2
8 42 6.4
8 43 6.4
8 44 0.6
8 45 0.7
8 46 5.9
8 47 0.1
8 48 2.1
8 50 9.3
8 51 7.1
8 52 8.7
8 53 7.2
8 54 3.6
8 55 8.7
8 56 6.4
8 57 7.6
8 58 9.1
8 59 8.9
8 60 6.9
8 61 5.5
8 62 0.8
8 63 0.3
8 64 0.5
8 65 5.8
8 66 4.2
8 67 7.9
8 68 6.3
8 69 9.7
8 70 0.6
8 71 2.2
8 72 2.8
8 73 6.9
8 74 8.6
8 75 3.5
8 76 7.7
8 77 4.5
8 78 3.6
8 79 9.7
8 80 4.6
8 81 2.9
8 82 6.9
8 83 3.2
8 85 0.5
8 86 1.9
8 87 6.5
8 88 8.1
8 89 1.1
8 90 5.5
8 91 5.0
8 92 6.5
8 93 6.3
8 94 5.3
8 95 7.1
8 96 2.1
8 97 9.6
8 98 4.9
8 99 8.5
8 100 9.3
8 101 5.5
8 102 0.7
8 103 2.1
8 104 2.4
8 105 9.3
8 106 5.5
8 107 0.1
8 108 3.8
8 109 9.2
8 110 9.9
8 111 8.3
8 112 2.0
8 113 6.7
8 114 1.6
8 115 2.1
8 116 7.2
8 117 3.5
8 118 8.6
8 119 5.3
8 120 4.6
8 121 4.1
8 122 0.3
8 123 1.1
8 124 0.4
8 125 5.7
8 126 8.2
8 127 2.5
8 128 5.3
8 129 3.1
8 130 1.0
8 131 4.5
8 132 8.6
8 133 1.7
8 134 6.6
8 135 1.1
8 136 1.0
8 137 2.2
8 138 1.2
8 139 4.8
8 140 1.3
8 141 1.1
8 142 3.1
8 143 3.4
8 144 7.8
8 145 4.7
8 146 5.5
8 147 5.0
8 148 8.2
8 149 4.1
8 150 0.3
8 151 2.8
8 152 8.2
8 153 0.6
8 154 3.9
8 155 8.6
8 156 6.3
8 157 2.1
8 158 1.1
8 159 1.6
8 160 5.2
8 161 2.1
8 162 6.1
8 163 3.9
8 164 3.8
8 165 2.8
8 166 5.0
8 167 4.8
8 168 4.9
8 169 6.2
8 170 9.6
8 171 6.3
8 172 7.2
8 173 2.6
8 174 9.6
8 175 5.0
8 176 7.3
8 177 5.1
8 178 10.0
8 179 5.5
8 180 9.3
8 181 0.2
8 182 8.3
8 183 7.5
8 184 0.9
8 185 2.2
8 186 6.1
8 187 7.2
8 188 4.3
8 189 7.3
8 190 8.8
8 191 9.5
8 192 9.4
8 193 4.9
8 194 3.4
8 195 3.2
8 196 7.7
8 197 8.4
8 198 8.0
8 199 2.6
8 200 4.5
9 1 7.6
9 2 8.9
9 3 1.7
9 4 0.3
9 5 8.5
9 6 6.7
9 7 7.6
9 8 3.7
9 9 6.6
9 10 3.1
9 11 2.9
9 12 6.9
9 13 1.4
9 14 0.4
9 15 7.8
9 16 3.6
9 17 6.6
9 18 5.0
9 19 7.9
9 20 3.8
9 21 3.8
9 22 7.4
9 23 3.3
9 24 8.7
9 25 0.8
9 26 6.5
9 27 6.4
9 28 9.1
9 29 4.5
9 30 9.0
9 31 3.6
9 32 2.2
9 33 7.9
9 34 5.4
9 35 2.4
9 36 6.4
9 37 2.0
9 38 10.0
9 40 8.7
9 41 3.1
9 42 3.0
9 43 5.6
9 44 4.5
9 45 3.4
9 46 3.4
9 47 8.0
9 49 8.3
9 50 5.9
9 51 3.9
9 52 2.1
9 53 3.3
9 54 7.1
9 55 0.8
9 56 4.1
9 57 3.6
9 58 7.1
9 59 3.2
9 60 8.2
9 61 6.1
9 62 6.9
9 63 0.3
9 64 4.0
9 65 2.2
9 66 2.7
9 67 0.4
9 68 4.3
9 69 2.7
9 70 0.4
9 71 3.0
9 72 5.8
9 73 3.4
9 74 8.5
9 75 0.2
9 76 6.9
9 77 1.9
9 78 8.3
9 79 6.9
9 80 0.2
9 81 4.2
9 82 0.8
9 83 2.3
9 84 7.5
9 85 7.9
9 86 3.1
9 87 1.6
9 88 1.5
9 89 0.3
9 90 4.8
9 91 9.7
9 92 6.4
9 93 1.6
9 95 0.4
9 96 3.8
9 97 2.7
9 98 0.7
9 99 8.1
9 100 5.4
9 101 1.2
9 102 1.1
9 103 1.2
9 104 4.6
9 105 9.6
9 106 1.4
9 107 1.5
9 108 1.5
9 109 9.7
9 110 8.4
9 111 1.7
9 112 3.9
9 113 9.2
9 114 4.1
9 115 1.4
9 116 7.1
9 117 7.2
9 118 3.0
9 119 8.6
9 120 7.5
9 121 7.7
9 122 8.3
9 123 3.8
9 124 9.4
9 125 8.3
9 126 4.2
9 127 3.2
9 128 1.0
9 129 4.9
9 130 1.3
9 131 6.4
9 132 6.1
9 133 2.4
9 134 7.6
9 135 0.7
9 136 2.0
9 137 9.1
9 138 2.2
9 139 3.5
9 140 8.8
9 141 0.6
9 142 5.3
9 143 2.7
9 144 9.7
9 145 9.4
9 146 4.1
9 147 6.8
9 148 6.6
9 149 7.1
9 150 5.4
9 151 4.0
9 152 4.8
9 153 3.7
9 154 7.9
9 155 4.2
9 156 2.0
9 157 2.1
9 158 7.4
9 159 3.0
9 160 7.0
9 161 8.8
9 162 9.4
9 163 3.0
9 164 1.2
9 165 7.1
