400 400
3 358 10163.930000
3 359 9651.010000
3 360 9703.280000
3 361 9732.860000
3 362 10037.850000
3 363 9336.470000
3 364 9309.270000
3 365 9733.460000
3 366 10173.160000
3 367 9865.280000
3 368 9852.250000
3 369 10411.840000
3 370 9854.610000
3 371 10080.800000
3 372 10075.280000
3 373 9832.060000
3 374 10121.050000
3 375 10328.530000
3 376 9968.520000
3 377 9303.700000
3 378 10169.040000
3 379 10171.580000
3 380 9972.050000
3 381 10178.060000
3 382 9654.090000
3 383 9441.000000
3 384 10207.310000
3 385 9340.200000
3 386 10132.380000
3 387 10241.360000
3 388 9760.840000
3 389 10112.510000
3 390 10663.950000
3 391 9682.050000
3 392 10104.410000
3 393 9707.010000
3 394 10411.450000
3 395 9797.110000
3 396 9491.380000
3 397 9795.340000
3 398 9922.320000
3 399 10371.700000
3 400 10053.650000
4 1 9696.590000
4 2 9280.230000
4 3 9574.180000
4 4 9959.980000
4 5 9995.900000
4 6 9919.930000
4 7 9496.170000
4 8 9692.700000
4 9 9439.250000
4 10 10004.950000
4 11 9280.780000
4 12 9734.540000
4 13 9213.670000
4 14 9727.080000
4 15 10446.040000
4 16 10301.550000
4 17 9792.460000
4 18 9520.810000
4 19 9266.570000
4 20 10112.030000
4 21 9563.970000
4 22 9775.860000
4 23 9671.550000
4 24 9589.030000
4 25 10568.510000
4 26 9666.600000
4 27 9251.370000
4 28 10000.820000
4 29 9560.800000
4 30 10194.750000
4 31 9821.190000
4 32 10163.910000
4 33 9555.180000
4 34 9716.340000
4 35 9399.310000
4 36 9360.680000
4 37 10039.580000
4 38 8927.220000
4 39 10061.090000
4 40 9275.520000
4 41 9561.960000
4 42 9491.630000
4 43 9865.020000
4 44 10124.150000
4 45 9368.840000
4 46 10209.030000
4 47 9211.200000
4 48 9141.590000
4 49 10063.570000
4 50 9675.240000
4 51 9462.800000
4 52 9812.970000
4 53 10692.220000
4 54 9334.850000
4 55 10446.350000
4 56 9397.980000
4 57 9773.350000
4 58 9675.860000
4 59 9214.900000
4 60 9992.090000
4 61 10006.040000
4 62 9463.170000
4 63 9941.130000
4 64 9393.870000
4 65 10514.210000
4 66 10182.000000
4 67 10113.710000
4 68 9789.380000
4 69 9680.230000
4 70 10140.280000
4 71 9010.340000
4 72 10060.070000
4 73 9890.050000
4 74 9562.550000
4 75 10173.130000
4 76 9557.130000
4 77 10016.530000
4 78 9854.860000
4 79 9711.810000
4 80 9982.630000
4 81 9330.160000
4 82 9894.740000
4 83 9426.770000
4 84 10013.090000
4 85 9680.010000
4 86 9779.380000
4 87 9652.870000
4 88 10010.620000
4 89 9831.860000
4 90 9603.890000
4 91 9984.680000
4 92 9986.120000
4 93 10108.120000
4 94 9518.520000
4 95 9885.810000
4 96 10635.000000
4 97 10170.210000
4 98 10498.160000
4 99 10060.160000
4 100 10083.870000
4 101 9953.510000
4 102 9828.180000
4 103 9880.180000
4 104 10235.100000
4 105 9974.810000
4 106 9977.970000
4 107 9842.010000
4 108 9808.390000
4 109 10334.510000
4 110 9403.390000
4 111 9092.080000
4 112 9726.200000
4 113 9716.240000
4 114 10027.860000
4 115 9251.760000
4 116 9400.590000
4 117 10396.160000
4 118 10240.960000
4 119 9721.420000
4 120 9580.870000
4 121 9526.490000
4 122 10032.790000
4 123 10075.510000
4 124 10003.840000
4 125 9907.340000
4 126 9876.650000
4 127 9878.860000
4 128 9520.080000
4 129 9174.530000
4 130 9298.000000
4 131 9573.510000
4 132 10116.210000
4 133 9744.350000
4 134 9529.390000
4 135 10000.190000
4 136 9485.070000
4 137 9469.380000
4 138 9803.490000
4 139 9855.440000
4 140 10246.450000
4 141 10077.560000
4 142 9715.650000
4 143 9986.130000
4 144 9978.500000
4 145 9400.200000
4 146 9678.870000
4 147 10111.550000
4 148 9637.930000
4 149 9632.820000
4 150 10310.750000
4 151 9747.150000
4 152 9892.200000
4 153 10131.890000
4 154 9652.630000
4 155 9427.730000
4 156 9479.710000
4 157 9566.800000
4 158 9735.300000
4 159 9727.530000
4 160 9779.960000
4 161 10090.880000
4 162 10359.150000
4 163 10102.610000
4 164 9756.980000
4 165 10455.720000
4 166 9435.310000
4 167 9712.690000
4 168 9837.540000
4 169 9489.810000
4 170 9594.070000
4 171 9979.760000
4 172 9866.120000
4 173 9713.430000
4 174 10361.550000
4 175 9950.080000
4 176 9703.670000
4 177 9759.420000
4 178 10334.100000
4 179 9653.160000
4 180 10267.410000
4 181 10196.720000
4 182 9918.030000
4 183 9854.540000
4 184 10026.150000
4 185 9933.460000
4 186 10270.590000
4 187 10008.170000
4 188 9856.710000
4 189 9784.830000
4 190 10268.910000
4 191 9661.190000
4 192 10065.850000
4 193 8976.690000
4 194 9980.510000
4 195 10078.180000
4 196 9580.020000
4 197 9267.710000
4 198 9991.920000
4 199 9624.650000
