600 600
2 139 4.0
2 140 3.1
2 141 6.8
2 142 6.5
2 143 4.4
2 144 2.7
2 145 7.0
2 146 3.3
2 147 2.1
2 148 7.6
2 149 2.6
2 150 6.8
2 151 0.2
2 152 8.5
2 153 8.5
2 154 6.0
2 155 3.2
2 156 6.7
2 157 5.3
2 158 8.5
2 159 2.5
2 160 2.6
2 161 0.7
2 162 5.1
2 163 8.9
2 164 6.1
2 165 5.3
2 166 8.2
2 167 9.6
2 168 7.4
2 169 3.4
2 170 3.6
2 171 0.4
2 172 0.2
2 174 4.9
2 175 2.9
2 176 7.1
2 177 8.2
2 178 5.1
2 179 4.7
2 180 0.8
2 181 1.9
2 182 4.8
2 183 9.2
2 184 0.4
2 185 0.8
2 186 2.4
2 187 7.1
2 188 6.1
2 189 0.9
2 190 9.6
2 191 8.7
2 192 1.7
2 193 4.8
2 194 7.6
2 195 7.8
2 197 5.8
2 198 7.4
2 199 7.4
2 200 9.2
2 201 1.0
2 202 7.9
2 203 9.5
2 204 1.0
2 205 2.7
2 206 2.4
2 207 8.1
2 208 1.0
2 209 7.5
2 210 2.8
2 211 1.7
2 212 9.4
2 213 7.6
2 214 1.0
2 215 9.8
2 216 8.5
2 217 3.4
2 218 6.9
2 219 4.6
2 220 4.3
2 221 6.5
2 222 3.2
2 223 6.0
2 224 1.3
2 225 0.8
2 226 3.8
2 227 1.4
2 228 6.6
2 229 1.1
2 230 8.8
2 231 5.8
2 232 2.1
2 233 6.7
2 234 5.3
2 235 3.1
2 236 9.4
2 237 7.7
2 238 1.2
2 239 0.4
2 240 5.1
2 241 4.0
2 242 2.1
2 243 4.5
2 244 1.6
2 245 3.1
2 246 4.3
2 248 6.5
2 249 1.3
2 250 4.6
2 251 0.8
2 252 7.8
2 253 7.9
2 254 6.8
2 255 9.1
2 256 8.7
2 257 0.6
2 258 0.5
2 259 5.3
2 260 1.8
2 261 9.3
2 262 1.1
2 263 3.9
2 264 6.0
2 265 6.4
2 266 7.0
2 267 5.4
2 268 4.1
2 269 8.2
2 270 5.8
2 271 9.2
2 272 2.2
2 273 7.9
2 274 3.7
2 275 3.8
2 276 1.0
2 277 8.1
2 278 3.9
2 279 7.5
2 280 9.3
2 281 8.5
2 282 8.3
2 283 7.1
2 284 6.4
2 285 5.2
2 286 6.2
2 287 5.0
2 288 5.8
2 289 6.7
2 290 0.3
2 291 7.6
2 292 6.0
2 293 1.4
2 294 1.4
2 295 2.0
2 296 7.8
2 297 8.4
2 298 7.4
2 299 1.8
2 300 6.7
2 301 3.1
2 302 1.1
2 303 8.9
2 304 1.0
2 305 4.8
2 306 2.7
2 307 2.0
2 308 2.9
2 309 6.6
2 310 9.5
2 311 2.2
2 312 5.1
2 313 7.8
2 314 9.4
2 315 1.4
2 316 2.9
2 317 5.6
2 318 6.4
2 319 8.7
2 320 2.3
2 321 6.7
2 322 6.3
2 323 8.3
2 324 8.1
2 325 7.7
2 326 0.3
2 327 5.9
2 328 6.2
2 329 7.6
2 330 7.7
2 331 2.8
2 332 0.8
2 333 8.8
2 334 1.7
2 335 1.8
2 336 3.6
2 337 4.4
2 338 3.8
2 339 6.5
2 340 1.0
2 341 3.3
2 342 8.7
2 343 6.1
2 344 1.0
2 345 8.1
2 346 7.5
2 347 4.0
2 348 3.7
2 349 3.9
2 350 2.7
2 351 6.0
2 352 0.7
2 353 9.0
2 354 4.3
2 355 8.8
2 356 6.7
2 357 4.6
2 358 4.7
2 359 2.9
2 360 2.2
2 361 2.5
2 362 5.8
2 363 3.0
2 364 1.3
2 365 7.5
2 366 4.8
2 367 4.9
2 368 1.9
2 369 8.6
2 370 1.3
2 371 2.9
2 372 1.8
2 374 9.0
2 375 2.9
2 376 8.1
2 377 6.5
2 378 6.9
2 379 1.8
2 380 0.4
2 381 9.6
2 382 7.8
2 383 1.1
2 384 8.6
2 385 2.1
2 386 9.9
2 387 5.4
2 388 6.7
2 389 4.7
2 390 8.3
2 391 8.9
2 392 7.1
2 393 4.1
2 394 1.9
2 395 8.4
2 396 1.5
2 397 6.7
2 398 3.2
2 399 3.5
2 400 5.3
2 401 4.6
2 402 6.4
2 403 7.2
2 404 4.6
2 405 5.4
2 407 2.7
2 408 1.9
2 409 6.9
2 410 4.4
2 411 2.4
2 412 6.5
2 413 2.2
2 414 3.5
2 415 5.1
2 416 4.3
2 417 3.4
2 418 0.5
2 419 0.9
2 420 8.1
2 421 8.8
2 422 9.9
2 423 5.2
2 424 2.8
2 425 1.8
2 426 3.6
2 427 4.4
2 428 8.5
2 429 6.8
2 430 7.9
2 431 3.9
2 432 1.4
2 433 4.3
2 434 1.0
2 435 6.0
2 436 9.7
2 437 1.1
2 438 8.7
2 439 1.6
2 440 8.0
2 441 3.1
2 442 4.0
2 443 4.6
2 444 5.3
2 445 7.5
2 446 9.7
2 447 9.6
2 448 0.9
2 449 0.2
2 450 0.5
2 451 9.0
2 452 9.0
2 453 0.4
2 454 4.2
2 455 1.8
2 456 2.2
2 457 7.8
2 458 6.2
2 459 0.7
2 460 4.6
2 461 4.1
2 462 4.6
2 463 6.0
2 464 8.4
2 465 5.6
2 466 2.0
2 467 8.0
2 468 6.7
2 469 0.7
2 470 9.6
2 471 4.8
2 472 3.8
2 473 3.6
2 474 9.3
2 475 9.2
2 476 1.0
2 477 9.0
2 478 8.8
2 479 1.9
2 480 9.2
2 481 9.3
2 482 0.9
2 483 8.2
2 484 9.7
2 485 5.1
2 487 1.9
2 488 2.9
2 489 6.3
2 490 2.6
2 491 7.5
2 492 0.4
2 493 7.2
2 494 3.5
2 495 8.7
2 496 2.9
2 497 5.5
2 498 6.8
2 499 9.6
2 500 6.2
2 501 6.4
2 502 4.3
2 504 10.0
2 505 3.6
2 506 9.3
2 507 1.0
2 508 2.6
2 509 8.0
2 510 2.9
2 511 1.9
2 512 7.3
2 513 3.8
2 515 7.0
2 516 8.9
2 517 0.1
2 518 8.9
2 519 1.8
2 520 6.4
2 521 1.5
2 522 9.3
2 523 6.8
2 524 8.7
2 525 2.8
2 526 5.5
2 527 1.6
2 528 8.3
2 529 2.2
2 530 1.1
2 531 4.5
2 532 8.6
2 533 5.5
2 534 4.6
2 535 8.6
2 536 9.1
2 537 3.9
2 538 9.6
2 539 1.7
2 540 1.9
2 541 2.5
2 542 3.6
2 543 9.2
2 544 6.3
2 545 3.7
2 546 6.2
2 547 5.2
2 548 3.8
2 549 5.0
2 550 6.9
2 551 0.2
2 552 6.5
2 553 6.2
2 554 6.9
2 555 5.2
2 556 9.0
2 557 2.4
2 558 6.8
2 559 7.2
2 560 4.6
2 561 7.9
2 562 1.8
2 563 3.3
2 564 3.3
2 565 6.4
2 566 1.8
2 567 2.4
2 568 0.2
2 569 1.4
2 570 4.2
2 571 2.1
2 572 3.9
2 573 7.8
2 574 1.3
2 575 0.1
2 576 1.4
2 577 7.5
2 578 5.3
2 579 5.2
2 580 2.5
2 581 2.2
2 582 5.4
2 583 9.0
2 584 8.4
2 585 2.4
2 586 4.2
2 587 7.4
2 588 4.8
2 589 0.9
2 590 4.6
2 591 9.4
2 592 8.8
2 593 6.4
2 594 2.7
2 595 2.1
2 596 2.8
2 597 4.5
2 598 4.6
2 599 3.0
2 600 5.9
3 1 8.8
3 2 5.1
3 3 9.7
3 4 6.5
3 5 6.4
3 6 9.8
3 7 8.0
3 8 3.9
3 9 5.2
3 10 3.2
3 11 6.4
3 12 7.4
3 13 8.6
3 14 5.3
3 15 5.8
3 16 1.0
3 17 9.5
3 18 3.2
3 19 5.8
3 20 0.4
3 21 7.9
3 22 5.2
3 23 9.2
3 24 4.3
3 25 7.8
3 26 1.4
3 27 7.1
3 28 2.3
3 29 6.0
3 31 8.2
3 32 4.7
3 33 5.2
3 34 7.9
3 35 1.3
3 36 1.7
3 37 7.8
3 38 9.3
3 39 5.6
3 40 2.9
3 41 2.5
3 42 1.9
3 43 0.3
3 44 1.1
3 45 7.3
3 46 6.2
3 47 2.1
3 48 6.8
3 49 9.4
3 50 7.9
3 51 7.2
3 52 7.3
3 53 3.1
3 54 6.5
3 55 1.5
3 56 0.9
3 57 7.8
3 58 8.6
3 59 3.2
3 60 3.8
3 61 8.7
3 62 1.4
3 63 8.5
3 64 3.9
3 65 9.3
3 66 9.8
3 67 5.6
3 68 7.1
3 69 9.1
3 70 1.1
3 72 1.5
3 73 3.1
3 74 0.3
3 75 2.7
3 76 0.4
3 77 6.5
3 78 4.8
3 79 7.1
3 80 5.9
3 81 2.7
3 82 4.3
3 83 3.1
3 84 5.7
3 85 0.8
3 86 4.7
3 87 6.6
3 88 8.6
3 89 3.3
3 90 9.9
3 91 2.5
3 92 1.9
3 93 1.3
3 94 1.0
3 95 5.8
3 96 0.6
3 97 0.8
3 98 1.4
3 99 7.7
3 100 9.9
3 101 2.6
3 102 7.7
3 103 1.4
3 104 5.6
3 105 8.0
3 106 4.1
3 107 6.0
3 108 4.5
3 109 8.9
3 110 3.1
3 111 0.4
3 112 1.6
3 113 7.5
3 114 3.5
3 115 7.3
3 116 8.3
3 117 8.2
3 118 3.9
3 119 6.9
3 120 1.5
3 121 3.8
3 122 9.4
3 123 3.4
3 124 5.1
3 125 0.4
3 126 9.3
3 127 5.7
3 128 1.2
3 129 0.7
3 130 3.4
3 131 1.1
3 132 3.2
3 133 1.1
3 134 2.6
3 135 8.9
3 136 9.1
3 137 6.7
3 138 4.9
3 139 3.6
3 140 5.6
3 141 8.0
3 142 3.9
3 143 7.2
3 144 5.5
3 145 7.4
3 146 4.5
3 147 3.7
3 148 5.6
3 149 8.4
3 150 0.7
3 151 7.0
3 152 2.2
3 154 0.4
3 155 7.3
3 156 0.5
3 157 9.7
3 158 3.0
3 159 1.7
3 160 0.4
3 161 6.3
3 162 2.8
3 163 3.6
3 164 7.4
3 165 5.4
3 166 2.5
3 167 6.5
3 168 2.1
3 169 7.4
3 171 7.6
3 172 5.4
3 173 3.9
3 174 4.8
3 175 0.8
3 176 1.3
3 177 9.3
3 178 4.6
3 179 6.9
3 180 7.7
3 181 5.3
3 182 4.0
3 183 9.9
3 184 5.3
3 185 4.4
3 186 7.2
3 187 5.8
3 188 4.1
3 189 0.1
3 190 7.5
3 191 4.5
3 192 6.5
3 193 0.3
3 194 8.1
3 195 3.9
3 196 5.7
3 197 0.6
3 198 0.3
3 199 7.7
3 200 7.9
3 201 0.4
3 202 5.4
3 203 3.3
3 204 4.3
3 205 0.2
3 206 4.1
3 207 5.6
3 208 9.5
3 209 8.7
3 210 2.5
3 211 7.2
3 212 4.0
3 213 6.5
3 214 7.1
3 215 9.3
3 216 0.9
3 217 4.2
3 218 5.1
3 219 5.0
3 220 4.4
3 221 2.6
3 222 9.4
3 223 0.9
3 224 2.9
3 225 7.5
3 226 4.7
3 227 8.6
3 228 8.0
3 229 5.1
3 230 6.4
3 231 6.0
3 232 5.4
3 233 1.7
3 234 9.3
3 235 9.7
3 236 2.0
3 237 3.4
3 238 5.4
3 239 1.4
3 240 2.1
3 241 7.9
3 242 8.6
3 243 6.1
3 244 4.4
3 245 5.7
3 246 5.5
3 247 5.3
3 248 9.9
3 249 0.6
3 250 0.3
3 251 4.3
3 252 3.2
3 253 9.7
3 254 5.2
3 255 6.1
3 256 7.2
3 257 9.9
3 258 4.7
3 259 5.3
3 260 5.0
3 261 1.1
3 262 1.2
3 263 0.5
3 264 2.8
3 265 0.5
3 266 0.2
3 267 4.8
3 268 3.9
3 269 5.6
3 270 6.2
3 271 6.0
3 272 3.5
3 273 4.9
3 274 2.2
3 275 7.9
3 276 0.5
3 277 7.6
3 278 3.3
3 279 0.5
3 280 8.2
3 281 3.6
3 282 4.8
3 283 1.4
3 284 3.3
3 285 10.0
3 286 7.6
3 287 0.5
3 288 9.9
3 289 2.3
3 290 5.8
3 291 4.9
3 292 3.4
3 293 7.0
3 294 5.4
3 295 6.2
3 296 7.5
3 297 5.6
3 298 1.0
3 299 1.4
3 300 1.2
3 301 7.3
3 302 7.5
3 303 4.7
3 304 2.1
3 305 9.6
3 306 2.6
3 307 2.7
3 308 7.3
3 309 5.9
3 310 3.1
3 311 5.5
3 312 9.5
3 313 7.9
3 314 6.9
3 315 2.8
3 316 7.9
3 317 4.5
3 318 3.3
3 319 7.9
3 320 6.8
3 321 9.1
3 322 2.8
3 323 0.2
3 324 6.1
3 325 8.2
3 326 6.4
3 327 3.6
3 328 3.8
3 329 7.4
3 330 5.1
3 331 5.0
3 332 4.7
3 333 2.5
3 334 9.7
3 335 6.8
3 336 2.2
3 337 2.4
3 338 9.4
3 339 9.4
3 340 8.3
3 341 2.6
3 342 4.9
3 343 7.7
3 344 0.5
3 345 1.8
3 346 0.5
3 347 8.5
3 348 6.3
3 349 3.8
3 350 6.3
3 351 3.0
3 352 2.8
3 353 9.1
3 354 3.2
3 355 8.9
3 356 7.3
3 357 9.6
3 358 2.5
3 359 1.1
3 360 7.0
3 361 7.6
3 362 6.1
3 363 1.7
3 364 0.1
3 365 5.8
3 366 8.4
3 367 2.3
3 368 8.2
3 369 7.9
3 370 1.7
3 371 6.4
3 372 0.5
3 373 6.6
3 374 4.1
3 375 1.0
3 376 8.4
3 377 4.6
3 378 9.4
3 379 4.6
3 380 8.4
3 381 5.7
3 382 7.6
3 383 1.2
3 384 4.8
3 385 0.8
3 386 0.1
3 387 2.1
3 388 0.4
3 389 2.7
3 390 3.2
3 391 7.4
3 392 0.3
3 393 9.3
3 394 9.0
3 395 0.4
3 396 5.1
3 397 7.4
3 398 2.7
3 399 3.3
3 400 5.3
3 401 4.4
3 402 9.7
3 403 5.8
3 404 0.9
3 405 3.8
3 406 6.8
3 407 9.3
3 408 8.4
3 409 6.2
3 410 3.9
3 411 6.8
3 412 2.0
3 413 1.5
3 414 8.1
3 415 6.8
3 416 2.3
3 417 8.2
3 418 8.9
3 419 2.7
3 420 0.9
3 421 2.1
3 423 1.2
3 424 1.5
3 425 9.0
3 426 1.6
3 427 6.6
3 428 6.5
3 429 4.3
3 430 9.8
3 431 1.8
3 432 8.6
3 433 9.5
3 434 7.6
3 435 9.5
3 436 3.3
3 437 4.4
3 438 8.8
3 439 1.8
3 440 0.6
3 441 2.7
3 442 8.6
3 443 2.6
3 444 4.2
3 445 6.7
3 446 9.4
3 447 6.5
3 448 4.9
3 449 8.3
3 450 9.2
3 451 5.8
3 452 0.4
3 453 9.2
3 454 7.0
3 455 1.9
3 456 8.2
3 457 8.6
3 458 8.5
3 459 4.7
3 460 2.9
3 461 8.3
3 462 6.5
3 463 1.5
3 464 7.8
3 465 4.1
3 466 1.0
3 467 1.2
3 468 8.5
3 469 9.8
3 470 3.0
3 471 9.1
3 472 2.5
3 473 1.6
3 474 1.6
3 475 6.7
3 476 8.3
3 477 1.0
3 478 3.2
3 479 3.2
3 480 9.3
3 481 2.3
3 482 9.0
3 483 9.8
3 484 1.5
3 485 6.0
3 486 1.7
3 487 9.8
3 488 4.6
3 489 0.1
3 490 4.5
3 491 7.4
3 492 8.5
3 493 1.0
3 494 8.9
3 495 6.3
3 496 5.1
3 497 10.0
3 498 7.5
3 499 3.6
3 500 9.8
3 501 0.4
3 502 2.6
3 503 2.3
3 504 2.0
3 505 4.3
3 506 9.0
3 507 0.3
3 508 5.3
3 509 2.2
3 510 3.5
3 511 4.6
3 512 4.6
3 513 2.4
3 514 4.4
3 515 6.1
3 516 8.4
3 517 6.0
3 518 5.9
3 519 3.0
3 520 6.2
3 521 0.4
3 522 0.4
3 523 4.6
3 524 1.3
3 525 9.3
3 526 0.9
3 527 6.4
3 528 9.3
3 529 8.4
3 530 10.0
3 531 9.1
3 532 8.9
3 533 2.6
3 534 1.4
3 535 0.9
3 536 6.9
3 537 0.5
3 538 1.2
3 539 2.2
3 540 2.7
3 541 4.7
3 542 6.8
3 543 7.3
3 544 7.1
3 545 1.1
3 546 3.4
3 547 5.5
3 548 7.2
3 549 9.3
3 550 8.5
3 551 3.3
3 552 9.6
3 553 8.8
3 554 7.9
3 555 1.0
3 556 8.2
3 557 8.9
3 558 7.4
3 559 7.4
3 560 7.3
3 561 7.3
3 562 6.5
3 563 6.1
3 564 9.9
3 565 8.0
3 566 7.0
3 567 6.8
3 568 8.5
3 569 8.2
3 570 9.0
