600 600
1 269 7.7
1 270 1.8
1 271 8.6
1 272 4.5
1 273 4.4
1 274 4.2
1 275 1.9
1 276 5.8
1 277 8.1
1 278 7.5
1 279 6.0
1 280 3.5
1 281 6.3
1 282 7.7
1 283 5.8
1 284 8.3
1 285 2.9
1 286 8.8
1 287 8.8
1 288 1.8
1 289 4.8
1 290 4.4
1 291 9.6
1 292 2.2
1 293 3.3
1 294 5.6
1 295 4.9
1 296 2.2
1 297 4.7
1 298 6.1
1 299 7.9
1 300 2.4
1 301 7.8
1 302 6.5
1 303 6.9
1 304 2.3
1 305 0.7
1 306 8.8
1 307 8.1
1 308 8.8
1 309 6.3
1 310 4.1
1 311 2.2
1 312 2.6
1 313 1.8
1 314 8.1
1 315 1.0
1 316 4.7
1 317 6.9
1 318 9.7
1 319 6.6
1 320 1.6
1 321 4.2
1 322 6.2
1 323 3.8
1 324 7.5
1 325 1.8
1 326 8.7
1 327 9.7
1 328 6.4
1 329 4.7
1 330 7.6
1 331 8.8
1 332 2.6
1 333 4.1
1 334 5.7
1 335 4.8
1 336 4.8
1 337 4.5
1 338 2.9
1 339 3.6
1 340 0.8
1 341 7.1
1 342 5.9
1 343 3.4
1 344 8.9
1 345 4.0
1 346 4.4
1 347 3.6
1 348 0.8
1 349 4.1
1 350 0.2
1 351 2.5
1 352 8.3
1 353 6.4
1 354 6.3
1 355 5.7
1 356 8.1
1 357 5.0
1 358 5.4
1 359 4.6
1 360 9.7
1 361 3.0
1 362 3.4
1 363 2.3
1 364 7.1
1 365 9.1
1 366 7.1
1 367 1.9
1 368 3.6
1 370 5.6
1 371 4.4
1 372 7.1
1 373 1.5
1 374 7.9
1 375 6.0
1 376 5.4
1 377 2.2
1 378 9.7
1 379 6.3
1 380 6.4
1 381 9.9
1 382 8.7
1 383 4.6
1 384 6.2
1 385 5.0
1 386 0.4
1 387 4.4
1 388 10.0
1 389 5.8
1 390 8.9
1 391 9.7
1 392 8.8
1 393 2.3
1 394 2.0
1 395 5.8
1 396 1.5
1 397 9.1
1 398 7.8
1 399 5.1
1 400 9.1
1 401 3.3
1 402 9.6
1 403 6.3
1 404 4.8
1 405 7.4
1 406 2.3
1 407 0.2
1 408 9.7
1 409 2.0
1 410 6.5
1 411 6.0
1 412 1.8
1 413 5.2
1 414 0.7
1 415 8.1
1 416 0.2
1 417 1.0
1 418 2.4
1 419 0.2
1 420 6.8
1 421 1.3
1 422 9.9
1 423 5.6
1 424 3.7
1 425 1.9
1 426 1.4
1 427 5.2
1 428 1.0
1 429 9.2
1 430 0.3
1 431 0.1
1 432 2.5
1 433 9.9
1 434 6.4
1 435 7.3
1 436 7.3
1 437 8.7
1 438 7.6
1 439 7.0
1 440 0.6
1 441 4.0
1 442 3.0
1 443 2.4
1 444 9.3
1 445 3.7
1 446 0.5
1 447 9.5
1 448 4.7
1 449 2.9
1 450 9.7
1 451 1.5
1 452 4.2
1 453 9.6
1 454 7.1
1 455 7.9
1 456 1.5
1 457 8.5
1 458 3.1
1 459 2.4
1 460 7.7
1 461 3.4
1 462 2.5
1 463 0.2
1 464 3.3
1 465 8.9
1 466 7.6
1 467 0.6
1 468 7.6
1 469 5.1
1 470 7.6
1 471 8.2
1 472 9.2
1 473 0.7
1 474 0.6
1 475 8.4
1 476 4.4
1 477 1.1
1 478 7.9
1 479 9.1
1 480 4.0
1 481 7.7
1 482 0.6
1 483 8.2
1 484 7.3
1 485 7.7
1 486 6.2
1 487 8.7
1 488 6.2
1 489 9.3
1 490 1.2
1 491 3.9
1 492 2.7
1 493 3.7
1 494 4.1
1 495 6.1
1 496 2.6
1 497 1.7
1 498 6.7
1 499 0.2
1 500 6.8
1 501 4.3
1 502 8.4
1 503 6.0
1 504 5.0
1 505 9.0
1 506 4.4
1 507 9.4
1 509 2.4
1 510 8.5
1 511 4.1
1 513 9.1
1 514 2.3
1 515 7.3
1 516 6.8
1 517 8.5
1 518 6.0
1 519 3.1
1 520 7.8
1 521 7.2
1 522 7.0
1 523 0.5
1 524 0.9
1 525 1.1
1 526 6.6
1 527 3.5
1 528 2.8
1 529 3.3
1 530 3.7
1 531 9.7
1 532 7.6
1 533 2.1
1 534 5.6
1 535 2.6
1 536 1.0
1 538 2.0
1 539 1.1
1 540 2.4
1 541 0.4
1 542 5.2
1 543 2.4
1 544 9.6
1 545 7.5
1 546 9.7
1 547 6.4
1 548 6.0
1 549 5.7
1 550 9.5
1 551 3.9
1 552 2.9
1 553 6.5
1 554 4.4
1 555 3.7
1 556 7.6
1 557 1.0
1 558 7.2
1 559 0.5
1 560 4.3
1 561 0.9
1 562 0.1
1 563 1.9
1 564 3.0
1 565 5.8
1 566 4.5
1 567 4.0
1 568 5.8
1 569 6.5
1 570 5.1
1 571 8.3
1 572 6.9
1 573 0.3
1 574 0.7
1 575 6.5
1 576 7.9
1 577 0.4
1 578 2.9
1 579 3.9
1 580 6.1
1 581 2.4
1 582 7.8
1 583 8.9
1 584 8.9
1 585 2.2
1 586 2.6
1 587 6.5
1 588 3.2
1 589 9.9
1 590 7.0
1 591 7.4
1 592 0.8
1 593 7.2
1 594 9.3
1 595 3.7
1 596 2.9
1 597 3.8
1 598 7.8
1 599 8.8
1 600 0.3
2 1 2.9
2 2 7.0
2 3 7.2
2 4 3.3
2 5 7.7
2 6 3.7
2 7 1.1
2 8 8.1
2 9 6.6
2 10 5.0
2 11 4.1
2 12 9.0
2 13 2.8
2 14 3.1
2 15 7.9
2 16 4.9
2 17 5.7
2 18 4.5
2 19 8.1
2 20 5.5
2 21 1.5
2 22 5.5
2 23 6.3
2 24 8.6
2 25 4.9
2 27 1.6
2 28 8.7
2 29 7.8
2 30 0.4
2 31 9.0
2 32 0.7
2 33 7.4
2 34 6.2
2 35 4.0
2 36 5.1
2 37 10.0
2 38 5.1
2 39 3.2
2 40 6.6
2 41 0.1
2 42 7.4
2 43 5.6
2 44 2.9
2 45 0.4
2 46 3.6
2 47 7.8
2 48 6.1
2 49 8.0
2 50 5.9
2 51 1.6
2 52 9.5
2 53 1.4
2 54 7.9
2 55 8.1
2 56 6.3
2 57 8.0
2 58 9.7
2 59 5.0
2 60 5.8
2 62 4.0
2 63 6.6
2 64 7.4
2 65 0.3
2 66 0.5
2 67 2.6
2 68 0.3
2 69 5.6
2 70 5.8
2 71 6.8
2 72 5.8
2 73 3.1
2 74 2.5
2 75 8.7
2 76 3.5
2 77 6.0
2 78 6.5
2 79 9.6
2 80 4.0
2 81 2.4
2 82 1.3
2 83 3.5
2 84 3.9
2 85 9.2
2 86 1.7
2 87 0.2
2 88 7.2
2 89 1.3
2 90 5.2
2 91 3.0
2 92 1.4
2 93 9.2
2 94 9.6
2 95 8.8
2 96 9.5
2 97 0.1
2 98 1.4
2 99 9.8
2 100 5.7
2 101 7.1
2 102 6.6
2 103 1.5
2 104 0.3
2 105 9.1
2 106 0.2
2 107 3.8
2 108 5.1
2 109 6.7
2 110 3.5
2 111 9.2
2 112 9.1
2 113 4.7
2 114 2.7
2 115 3.0
2 116 3.9
2 117 4.3
2 118 3.2
2 119 1.1
2 120 5.7
2 121 8.4
2 122 4.1
2 123 7.1
2 124 7.6
2 125 3.7
2 126 5.9
2 127 7.1
2 128 3.8
2 129 7.3
2 130 6.9
2 131 9.5
2 132 4.4
2 133 3.5
2 134 1.1
2 135 4.7
2 136 2.6
2 137 1.2
2 138 8.5
2 139 7.7
2 140 7.9
2 141 1.9
2 142 6.9
2 143 7.0
2 144 6.7
2 145 9.6
2 146 10.0
2 147 0.6
2 148 3.9
2 149 3.2
2 150 1.7
2 151 9.6
2 152 1.5
2 153 5.9
2 154 6.7
2 155 9.1
2 156 9.6
2 157 2.6
2 158 6.3
2 159 3.4
2 160 9.8
2 161 3.2
2 162 2.9
2 163 4.2
2 164 6.7
2 165 4.0
2 166 8.9
2 167 9.3
2 168 5.2
2 169 7.3
2 170 7.1
2 171 3.1
2 172 9.3
2 173 4.0
2 174 0.1
2 175 6.0
2 176 3.6
2 177 0.1
2 178 6.6
2 179 7.5
2 180 3.3
2 181 8.3
2 182 7.1
2 183 4.8
2 184 4.2
2 185 3.8
2 186 3.9
2 187 3.7
2 188 6.3
2 189 0.2
2 190 7.1
2 191 6.1
2 192 3.4
2 194 0.3
2 195 0.1
2 196 4.0
2 197 9.2
2 198 9.5
2 199 9.2
2 200 6.5
2 201 6.5
2 202 2.3
2 203 5.8
2 204 0.5
2 205 2.4
2 206 1.8
2 207 4.1
2 208 2.6
2 209 8.4
2 210 1.6
2 211 5.8
2 212 6.7
2 213 8.7
2 214 0.6
2 215 0.8
2 216 2.5
2 217 4.6
2 218 4.6
2 219 8.8
2 220 4.8
2 221 1.7
2 222 4.9
2 223 8.1
2 224 1.7
2 225 5.3
2 226 8.3
2 227 5.7
2 228 4.4
2 229 7.7
2 230 4.9
2 231 1.0
2 232 4.3
2 233 7.2
2 234 6.8
2 235 4.8
2 236 9.6
2 237 8.6
2 238 8.9
2 239 2.2
2 240 7.0
2 241 0.5
2 242 8.0
2 243 3.6
2 244 9.2
2 245 8.6
2 246 4.5
2 247 1.7
2 248 3.2
2 249 9.0
2 250 0.5
2 251 7.9
2 252 0.7
2 253 5.5
2 254 6.1
2 255 2.4
2 256 0.7
2 257 4.3
2 258 8.0
2 259 5.2
2 260 2.0
2 261 2.9
2 262 6.2
2 263 6.3
2 264 0.1
2 265 3.0
2 266 1.1
2 267 9.7
2 268 1.6
2 269 10.0
2 270 1.9
2 271 8.6
2 272 0.5
2 273 9.9
2 274 2.2
2 275 9.7
2 276 8.5
2 277 6.7
2 278 1.4
2 279 1.7
2 280 5.7
2 281 2.0
2 282 9.6
2 283 6.4
2 284 7.4
2 285 5.7
2 286 8.7
2 287 8.2
2 289 6.8
2 290 3.4
2 291 2.1
2 292 9.7
2 293 9.5
2 294 8.4
2 295 9.8
2 296 2.5
2 297 9.5
2 298 9.5
2 299 4.1
2 300 9.4
2 301 1.4
2 302 2.7
2 303 9.9
2 304 1.3
2 305 4.9
2 306 9.7
2 307 9.9
2 308 1.6
2 309 1.1
2 310 1.6
2 311 7.2
2 312 3.1
2 313 1.2
2 314 3.6
2 315 0.5
2 316 6.9
2 317 2.3
2 318 8.7
2 319 6.9
2 320 9.1
2 321 2.1
2 322 9.0
2 323 8.8
2 324 1.6
2 325 7.3
2 326 8.5
2 327 4.2
2 328 6.8
2 329 8.1
2 330 8.3
2 331 6.2
2 332 9.5
2 333 1.0
2 334 6.2
2 335 0.9
2 336 5.9
2 337 5.8
2 338 0.7
2 339 7.4
2 340 7.0
2 341 2.3
2 342 4.7
2 344 3.5
2 345 8.3
2 346 0.6
2 347 0.4
2 348 0.6
2 349 9.3
2 350 7.3
2 351 9.7
2 352 1.4
2 353 6.2
2 354 8.5
2 355 3.0
2 356 3.6
2 357 7.0
2 358 7.2
2 359 0.3
2 360 5.1
2 361 5.5
2 362 6.6
2 363 4.6
2 364 6.5
2 365 2.7
2 366 5.5
2 367 2.4
2 368 8.6
2 369 6.2
2 370 9.8
2 371 5.5
2 372 8.5
2 373 4.5
2 374 5.6
2 375 2.0
2 376 2.8
2 377 6.2
2 378 2.3
2 379 3.4
2 380 5.5
2 381 9.6
2 382 3.1
2 383 6.9
2 384 5.8
2 385 1.6
2 386 9.9
2 387 9.4
2 388 8.7
2 389 7.1
2 390 9.7
2 391 3.8
2 392 2.6
2 393 6.3
2 394 8.4
2 395 9.1
2 396 9.0
2 397 3.8
2 398 1.5
2 399 7.6
2 401 1.3
2 402 3.1
2 403 8.5
2 404 5.8
2 405 8.7
2 406 0.5
2 407 8.6
2 408 4.9
2 409 2.8
2 410 2.0
2 411 0.4
2 412 2.4
2 413 5.2
2 414 7.2
2 415 8.2
2 416 6.8
2 417 7.2
2 418 7.6
2 419 5.4
2 420 4.3
2 421 7.3
2 422 9.2
2 423 6.9
2 424 3.6
2 425 7.6
2 426 6.0
2 427 2.6
2 428 1.4
2 429 7.5
2 430 0.2
2 431 1.4
2 432 8.8
2 433 3.3
2 434 9.9
2 435 4.6
2 436 2.1
2 437 0.3
2 438 3.1
2 439 7.0
2 440 3.1
2 441 5.1
2 442 7.4
2 443 5.5
2 444 0.3
2 445 4.6
2 446 3.8
2 447 7.1
2 448 1.8
2 449 1.3
2 450 2.5
2 451 6.0
2 452 8.6
2 453 1.7
2 454 2.9
2 455 2.2
2 456 9.3
2 457 8.9
2 458 4.8
2 459 0.7
2 460 6.4
2 461 5.0
2 462 2.0
2 463 5.2
2 464 8.3
2 465 1.9
2 466 9.8
2 467 0.4
2 468 2.3
2 469 2.9
2 470 7.4
2 471 5.4
2 472 8.0
2 473 4.7
2 474 1.0
2 475 8.3
2 476 9.3
2 477 4.7
2 478 5.4
2 479 1.1
2 480 6.0
2 481 7.9
2 482 7.1
2 483 4.7
2 484 9.6
2 486 6.9
2 487 8.9
2 488 9.0
2 489 1.6
2 490 9.6
2 491 5.4
2 492 6.6
2 493 1.6
2 494 0.6
2 495 4.9
2 496 3.5
2 497 0.4
2 498 5.3
2 499 5.8
2 500 3.3
2 501 2.6
2 502 1.2
2 503 1.3
2 504 7.4
2 505 2.2
2 506 9.7
2 507 6.7
2 508 6.9
2 509 5.1
2 510 7.8
2 511 2.9
2 512 3.0
2 513 4.9
2 514 7.6
2 515 2.6
2 516 5.0
2 517 4.4
2 518 1.5
2 519 4.0
2 520 6.1
2 521 1.1
2 522 9.5
2 523 2.7
2 524 2.7
2 525 0.1
2 526 7.6
2 527 6.2
2 528 0.5
2 529 2.9
2 530 2.0
2 531 3.8
2 532 5.6
2 533 3.2
2 534 5.1
2 535 2.9
2 536 5.4
2 537 4.8
2 538 9.6
2 539 2.2
2 540 9.8
2 541 7.4
2 542 5.1
2 543 2.8
2 544 2.4
2 545 2.7
2 546 5.4
2 547 7.4
2 548 7.2
2 549 7.0
2 550 1.4
2 551 3.3
2 552 8.1
2 553 0.9
2 554 6.0
2 555 0.7
2 556 1.0
2 557 3.6
2 558 7.0
2 559 1.5
2 560 6.5
2 561 9.0
2 562 5.3
2 563 2.1
2 564 2.2
2 565 0.4
2 566 5.0
2 567 7.6
2 568 5.1
2 569 4.7
2 570 9.8
2 571 4.9
2 572 2.1
2 573 4.9
2 574 7.7
2 575 4.5
2 576 7.7
2 577 3.1
2 578 1.9
2 579 4.8
2 581 3.3
2 582 8.1
2 583 8.1
2 584 4.2
2 585 4.1
2 586 8.9
2 587 5.2
2 588 7.7
2 589 5.9
2 590 6.6
2 591 4.2
2 592 4.8
2 593 1.9
2 594 6.3
2 595 7.0
2 596 2.3
2 597 1.3
2 598 4.6
2 599 7.4
2 600 6.0
3 1 4.4
3 2 2.3
3 3 8.1
3 4 9.3
3 5 10.0
3 6 2.6
3 7 7.0
3 8 3.1
3 9 4.5
3 10 1.8
3 11 3.2
3 12 7.8
3 13 9.9
3 14 1.4
3 15 2.0
3 16 4.0
3 17 0.2
3 18 7.2
3 19 1.7
3 20 6.1
3 21 3.8
3 22 5.9
3 23 0.9
3 24 5.8
3 25 2.2
3 26 8.0
3 27 8.0
3 28 3.5
3 29 2.5
3 30 5.4
3 31 9.5
3 32 6.9
3 33 7.6
3 34 7.6
3 35 6.3
3 36 7.6
3 37 0.3
3 38 3.3
3 39 0.7
3 40 4.8
3 41 5.1
3 42 3.9
3 43 2.6
3 44 5.0
3 45 5.3
3 46 4.6
3 47 9.1
3 48 5.5
3 49 1.8
3 50 0.8
3 51 1.6
3 52 5.7
3 53 6.7
3 54 2.6
3 55 1.4
3 56 8.9
3 57 0.5
3 58 9.4
3 59 2.4
3 60 3.1
3 61 4.8
3 62 2.0
3 64 2.4
3 65 9.6
3 66 6.3
3 68 9.9
3 69 9.6
3 70 0.7
3 71 4.6
3 72 4.7
3 73 4.7
3 74 7.3
3 75 9.7
3 76 10.0
3 77 1.9
3 78 8.8
3 79 5.5
3 80 3.7
3 81 9.6
3 82 7.1
3 83 9.4
3 84 6.3
3 85 9.7
3 86 0.8
3 87 5.2
3 88 0.2
3 89 0.3
3 90 7.6
3 91 3.3
3 92 5.1
3 93 9.6
3 94 3.4
3 95 7.5
3 96 9.2
3 97 9.7
3 98 7.5
3 99 9.0
3 100 9.2
3 101 8.2
3 102 3.7
3 103 3.9
3 104 2.9
3 105 1.0
3 106 3.6
3 107 2.8
3 108 2.8
3 109 2.4
3 110 8.3
3 111 6.6
3 112 2.0
3 113 5.5
3 114 6.0
3 115 8.2
3 116 5.2
3 117 6.8
3 118 3.4
3 119 5.4
3 120 7.0
3 121 1.0
3 122 8.7
3 123 2.1
3 124 0.6
3 125 2.1
3 126 9.6
3 127 9.7
3 128 1.8
3 129 7.0
3 130 8.8
3 131 1.0
3 132 5.3
3 133 2.5
3 134 4.9
3 135 8.2
3 136 3.4
3 137 8.5
3 138 1.0
3 139 6.3
3 140 0.9
3 141 9.3
3 142 2.8
3 143 2.9
3 144 4.8
3 145 8.8
3 146 1.1
3 147 9.9
3 148 5.5
3 149 4.5
3 150 5.3
3 151 2.6
3 152 5.5
3 153 4.1
3 154 4.7
3 155 6.1
3 156 6.2
3 157 4.2
3 158 5.8
3 159 8.0
3 160 1.2
3 161 4.6
3 162 9.0
3 163 6.5
3 164 7.0
3 165 3.9
3 166 4.7
3 167 0.4
3 168 2.4
3 169 5.7
3 170 6.7
3 171 3.3
3 172 5.0
3 173 9.5
3 174 6.2
3 175 9.8
3 176 8.3
3 177 7.3
3 178 9.7
3 179 3.8
3 180 1.9
3 181 5.0
3 182 6.4
3 183 7.4
3 184 9.1
3 185 1.0
3 186 3.5
3 187 5.3
3 188 5.2
3 189 9.3
3 190 3.3
3 191 6.5
3 192 3.8
3 193 2.3
3 194 3.0
3 195 0.9
3 196 6.2
3 197 7.6
3 198 1.3
3 199 8.6
3 200 3.3
3 201 8.0
3 202 1.9
3 203 8.3
3 204 7.5
3 205 8.1
3 206 8.0
3 207 5.8
3 208 5.4
3 209 7.7
3 210 9.6
3 211 7.3
3 212 2.8
3 213 6.0
3 214 4.7
3 215 1.9
3 216 7.0
3 217 8.2
3 218 7.2
3 219 2.2
3 220 7.4
3 221 0.5
3 222 8.7
3 223 1.2
3 224 2.8
3 225 1.7
3 226 2.1
3 227 9.0
3 228 9.3
3 229 3.4
3 230 7.5
3 231 2.6
3 232 1.4
3 233 9.4
3 234 0.9
3 235 8.9
3 236 7.5
3 237 9.0
3 238 4.7
3 239 2.9
3 240 6.7
3 241 4.3
3 242 0.2
3 243 9.5
3 244 0.2
3 245 4.9
3 246 1.3
3 247 7.2
3 248 3.1
3 249 8.6
3 250 9.4
3 251 0.5
3 252 9.1
3 253 8.1
3 254 1.7
3 255 1.9
3 256 9.8
3 257 3.8
3 258 0.9
3 259 9.2
3 260 7.2
3 261 8.4
3 262 1.8
3 263 8.6
3 264 7.8
3 265 2.7
3 266 7.5
3 267 5.3
3 268 1.7
3 269 2.2
3 270 8.2
3 271 8.4
3 272 6.4
3 273 8.4
3 274 7.8
3 275 6.6
3 276 3.3
3 277 9.2
3 278 3.8
3 279 6.4
3 280 7.7
3 281 3.2
3 282 6.9
3 283 6.8
3 284 1.4
3 285 8.6
3 286 8.7
3 287 1.2
3 288 2.5
3 289 9.6
3 290 0.3
3 291 9.6
3 292 8.0
3 293 2.2
3 294 8.2
3 295 5.8
3 296 4.9
3 297 5.7
3 298 1.0
3 299 6.6
3 300 7.9
3 301 9.2
3 302 5.0
3 303 4.3
3 304 7.6
3 305 2.8
3 306 0.9
3 307 1.0
3 308 2.0
3 309 4.7
3 310 7.4
3 311 9.7
3 312 7.9
3 313 4.3
3 314 6.5
3 315 9.3
3 316 3.0
3 317 5.3
3 318 0.5
3 319 5.4
3 320 4.8
3 321 0.8
3 322 5.1
3 323 2.8
3 324 3.0
3 325 3.3
3 326 8.6
3 327 7.9
3 328 9.0
3 329 9.6
3 330 4.5
3 331 6.8
3 332 8.8
3 333 9.4
3 334 1.1
3 335 6.4
3 336 2.2
3 337 2.0
3 338 7.4
3 339 4.2
3 340 6.7
3 341 4.8
3 342 3.9
3 343 4.7
3 344 9.1
3 345 0.4
3 346 4.0
3 347 2.1
3 348 5.7
3 349 4.4
3 350 7.6
3 351 0.5
3 352 5.3
3 353 2.6
3 354 3.3
3 355 8.3
3 356 5.9
3 357 1.9
3 358 6.1
3 359 4.9
3 360 1.5
3 361 0.6
3 362 1.8
3 363 0.2
3 365 2.9
3 366 6.7
3 367 2.2
3 368 4.9
3 369 4.1
3 370 6.4
3 371 1.6
3 372 8.9
3 373 0.3
3 374 6.2
3 375 8.0
3 376 0.7
3 377 0.2
3 378 0.2
3 379 6.3
3 380 4.7
3 381 7.7
3 382 6.8
3 383 9.9
3 384 0.4
3 385 0.1
3 386 8.2
3 387 6.3
3 388 2.0
3 389 4.3
3 390 1.2
3 391 3.4
3 392 4.9
3 393 3.0
3 394 3.7
3 395 5.0
3 396 5.9
3 397 0.4
3 398 7.2
3 399 0.8
3 400 4.4
3 401 3.6
3 402 2.3
3 403 3.3
3 404 3.9
3 405 8.6
3 406 1.4
3 407 4.6
3 408 8.8
3 409 1.5
3 410 1.0
3 411 3.4
3 412 9.3
3 413 7.8
3 414 3.4
3 415 9.6
3 416 7.9
3 417 1.6
3 418 6.0
3 419 9.9
3 420 5.9
3 421 7.2
3 422 3.4
3 423 0.8
3 424 0.2
3 425 7.1
3 426 5.8
3 427 6.1
3 428 7.5
3 429 3.0
3 430 6.9
3 431 1.9
3 432 6.7
3 433 9.2
3 434 5.2
3 435 0.6
3 436 7.8
3 437 6.6
3 438 5.3
3 439 6.6
3 440 8.1
3 441 6.3
3 443 7.4
3 444 4.1
3 445 3.4
3 446 7.0
3 447 2.0
3 448 4.9
3 449 3.0
3 450 2.0
3 451 0.8
3 452 0.2
3 453 5.4
3 454 1.7
3 455 0.4
3 456 2.4
3 457 7.5
3 458 6.5
3 459 9.9
3 460 0.5
3 461 3.3
3 462 1.8
3 463 7.2
3 464 2.5
3 465 7.0
3 466 7.9
3 467 0.3
3 468 3.6
3 469 3.1
3 470 6.8
3 471 1.7
3 472 9.4
3 473 6.8
3 474 9.1
3 475 3.5
3 476 0.2
3 477 6.1
3 478 5.5
3 479 5.1
3 480 9.1
3 481 7.5
3 482 6.0
3 483 9.3
3 484 2.8
3 485 7.6
3 486 9.7
3 487 5.3
3 488 5.1
3 489 6.1
3 490 5.1
3 491 5.7
3 492 9.4
3 493 6.9
3 494 2.9
3 495 1.9
3 496 3.9
3 497 0.8
3 498 2.2
3 499 7.6
3 500 3.9
3 501 9.1
3 502 9.3
3 503 3.4
3 504 5.9
3 505 8.4
3 506 6.8
3 507 6.1
3 508 4.5
3 509 2.3
3 510 1.3
3 511 3.7
3 512 9.8
3 513 7.2
3 514 3.0
3 515 2.6
3 516 4.9
3 517 2.6
3 518 7.8
3 520 8.7
3 521 3.0
3 522 5.7
3 523 8.2
3 524 9.9
3 525 8.6
3 526 0.1
3 527 3.9
3 528 9.4
3 529 2.3
3 530 1.4
3 531 3.4
3 532 1.4
3 533 0.7
3 534 6.7
3 535 7.3
3 536 9.1
3 537 3.6
3 538 3.5
3 539 3.7
3 540 5.9
3 541 4.7
3 542 7.3
3 543 5.6
3 544 2.0
3 545 0.3
3 546 8.2
3 547 6.9
3 548 2.9
3 549 6.0
3 550 6.9
3 551 1.7
3 552 9.0
3 553 2.6
3 554 9.8
3 555 8.9
3 556 1.3
3 557 10.0
3 558 2.8
3 559 0.7
3 560 2.3
3 561 4.2
3 562 4.1
3 563 3.7
3 564 4.9
3 565 0.8
3 566 1.1
3 567 4.0
3 568 4.4
3 569 4.6
3 570 7.7
